Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.34,100.0,0.41,16.0
cooperative_flock,15.45,100.0,0.38,15.07
cooperative_flock,15.4,100.0,0.3,15.1
cooperative_flock,15.7,100.0,0.4,15.31
cooperative_flock,15.73,100.0,0.51,15.22
cooperative_flock,15.78,100.0,0.42,15.36
cooperative_flock,15.45,100.0,0.36,15.09
cooperative_flock,15.73,100.0,0.43,15.31
cooperative_flock,15.68,100.0,0.4,15.28
cooperative_flock,15.45,100.0,0.4,15.05
cooperative_flock,15.7,100.0,0.38,15.32
cooperative_flock,15.62,100.0,0.36,15.26
cooperative_flock,15.74,100.0,0.57,15.17
cooperative_flock,15.61,100.0,0.27,15.34
cooperative_flock,15.84,100.0,0.39,15.46
cooperative_flock,15.86,100.0,0.51,15.34
cooperative_flock,15.72,100.0,0.4,15.32
cooperative_flock,15.79,100.0,0.46,15.33
cooperative_flock,15.73,100.0,0.38,15.35
cooperative_flock,15.88,100.0,0.56,15.32
cooperative_flock,16.38,100.0,0.36,16.1
cooperative_flock,15.68,100.0,0.3,15.37
cooperative_flock,15.39,100.0,0.27,15.12
cooperative_flock,15.78,100.0,0.39,15.39
cooperative_flock,15.84,100.0,0.63,15.21
cooperative_flock,15.7,100.0,0.35,15.35
cooperative_flock,15.73,100.0,0.44,15.29
cooperative_flock,15.49,100.0,0.42,15.08
cooperative_flock,15.68,100.0,0.33,15.35
cooperative_flock,15.66,100.0,0.41,15.26
cooperative_flock,15.79,100.0,0.47,15.31
cooperative_flock,15.58,100.0,0.32,15.26
cooperative_flock,15.55,100.0,0.34,15.22
cooperative_flock,15.74,100.0,0.33,15.42
cooperative_flock,15.72,100.0,0.35,15.37
cooperative_flock,15.6,100.0,0.33,15.27
cooperative_flock,15.55,100.0,0.26,15.29
cooperative_flock,15.67,100.0,0.36,15.33
cooperative_flock,15.47,100.0,0.28,15.18
cooperative_flock,15.72,100.0,0.42,15.3
cooperative_flock,16.2,100.0,0.34,15.93
cooperative_flock,15.76,100.0,0.42,15.36
cooperative_flock,15.75,100.0,0.46,15.3
cooperative_flock,15.49,100.0,0.4,15.09
cooperative_flock,15.66,100.0,0.4,15.27
cooperative_flock,15.68,100.0,0.53,15.14
cooperative_flock,15.75,100.0,0.34,15.41
cooperative_flock,15.58,100.0,0.61,14.97
cooperative_flock,15.74,100.0,0.51,15.23
cooperative_flock,15.7,100.0,0.47,15.23
cooperative_flock,15.93,100.0,0.46,15.47
cooperative_flock,15.62,100.0,0.44,15.18
cooperative_flock,15.42,100.0,0.38,15.05
cooperative_flock,15.51,100.0,0.34,15.17
cooperative_flock,15.83,100.0,0.42,15.41
cooperative_flock,15.39,100.0,0.25,15.14
cooperative_flock,15.59,100.0,0.37,15.23
cooperative_flock,15.54,100.0,0.41,15.13
cooperative_flock,15.74,100.0,0.43,15.31
cooperative_flock,15.79,100.0,0.35,15.45
cooperative_flock,15.94,100.0,0.36,15.64
cooperative_flock,15.81,100.0,0.46,15.36
cooperative_flock,15.53,100.0,0.26,15.27
cooperative_flock,15.34,100.0,0.32,15.02
cooperative_flock,15.92,100.0,0.6,15.32
cooperative_flock,15.75,100.0,0.41,15.34
cooperative_flock,15.71,100.0,0.38,15.33
cooperative_flock,15.7,100.0,0.42,15.29
cooperative_flock,15.68,100.0,0.33,15.35
cooperative_flock,15.65,100.0,0.34,15.31
cooperative_flock,15.63,100.0,0.38,15.25
cooperative_flock,15.65,100.0,0.35,15.3
cooperative_flock,15.66,100.0,0.38,15.28
cooperative_flock,15.56,100.0,0.36,15.2
cooperative_flock,15.77,100.0,0.37,15.4
cooperative_flock,15.79,100.0,0.4,15.39
cooperative_flock,15.87,100.0,0.49,15.39
cooperative_flock,15.82,100.0,0.41,15.41
cooperative_flock,15.7,100.0,0.35,15.35
cooperative_flock,15.74,100.0,0.35,15.39
cooperative_flock,15.98,100.0,0.33,15.74
cooperative_flock,15.68,100.0,0.34,15.34
cooperative_flock,15.69,100.0,0.43,15.26
cooperative_flock,15.67,100.0,0.41,15.27
cooperative_flock,15.69,100.0,0.58,15.1
cooperative_flock,15.7,100.0,0.42,15.28
cooperative_flock,15.73,100.0,0.46,15.28
cooperative_flock,15.47,100.0,0.32,15.15
cooperative_flock,15.59,100.0,0.31,15.28
cooperative_flock,15.84,100.0,0.49,15.36
cooperative_flock,15.82,100.0,0.45,15.37
cooperative_flock,15.65,100.0,0.31,15.34
cooperative_flock,15.65,100.0,0.39,15.27
cooperative_flock,15.71,100.0,0.41,15.3
cooperative_flock,16.0,100.0,0.58,15.43
cooperative_flock,15.69,100.0,0.37,15.32
cooperative_flock,15.67,100.0,0.38,15.29
cooperative_flock,15.94,100.0,0.46,15.48
cooperative_flock,15.77,100.0,0.38,15.39
cooperative_flock,15.77,100.0,0.47,15.31
divided_flock,25.94,100.0,7.33,18.67
divided_flock,20.15,100.0,5.55,14.6
divided_flock,22.55,100.0,6.38,16.16
divided_flock,23.69,100.0,6.93,16.76
divided_flock,20.14,100.0,7.5,12.64
divided_flock,24.4,100.0,6.62,17.78
divided_flock,20.65,100.0,6.14,14.51
divided_flock,20.17,100.0,6.92,13.25
