Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.07,100.0,0.37,15.78
cooperative_flock,15.67,100.0,0.42,15.25
cooperative_flock,15.56,100.0,0.43,15.14
cooperative_flock,15.71,100.0,0.4,15.31
cooperative_flock,15.74,100.0,0.51,15.23
cooperative_flock,15.34,100.0,0.36,14.98
cooperative_flock,15.48,100.0,0.28,15.2
cooperative_flock,15.66,100.0,0.41,15.26
cooperative_flock,15.64,100.0,0.46,15.18
cooperative_flock,15.59,100.0,0.4,15.19
cooperative_flock,15.72,100.0,0.43,15.29
cooperative_flock,15.7,100.0,0.41,15.29
cooperative_flock,15.61,100.0,0.37,15.24
cooperative_flock,15.35,100.0,0.32,15.04
cooperative_flock,15.62,100.0,0.4,15.22
cooperative_flock,15.62,100.0,0.43,15.2
cooperative_flock,15.62,100.0,0.31,15.31
cooperative_flock,15.64,100.0,0.47,15.17
cooperative_flock,15.56,100.0,0.46,15.1
cooperative_flock,15.55,100.0,0.33,15.22
cooperative_flock,16.38,100.0,0.31,16.14
cooperative_flock,15.43,100.0,0.36,15.07
cooperative_flock,15.52,100.0,0.35,15.17
cooperative_flock,15.62,100.0,0.3,15.33
cooperative_flock,15.78,100.0,0.48,15.3
cooperative_flock,15.58,100.0,0.43,15.15
cooperative_flock,15.67,100.0,0.39,15.28
cooperative_flock,15.55,100.0,0.41,15.14
cooperative_flock,15.42,100.0,0.32,15.11
cooperative_flock,15.73,100.0,0.52,15.21
cooperative_flock,15.59,100.0,0.39,15.2
cooperative_flock,15.66,100.0,0.43,15.23
cooperative_flock,15.55,100.0,0.37,15.18
cooperative_flock,15.48,100.0,0.41,15.07
cooperative_flock,15.54,100.0,0.4,15.14
cooperative_flock,15.38,100.0,0.31,15.07
cooperative_flock,15.51,100.0,0.36,15.16
cooperative_flock,15.72,100.0,0.43,15.29
cooperative_flock,15.48,100.0,0.35,15.13
cooperative_flock,15.42,100.0,0.37,15.05
cooperative_flock,16.23,100.0,0.31,15.99
cooperative_flock,15.64,100.0,0.46,15.19
cooperative_flock,15.6,100.0,0.38,15.23
cooperative_flock,15.67,100.0,0.38,15.29
cooperative_flock,15.57,100.0,0.33,15.24
cooperative_flock,15.37,100.0,0.38,14.99
cooperative_flock,15.8,100.0,0.45,15.35
cooperative_flock,15.79,100.0,0.45,15.34
cooperative_flock,15.43,100.0,0.43,15.0
cooperative_flock,15.54,100.0,0.33,15.21
cooperative_flock,15.51,100.0,0.39,15.12
cooperative_flock,15.38,100.0,0.32,15.06
cooperative_flock,15.65,100.0,0.36,15.29
cooperative_flock,15.6,100.0,0.38,15.22
cooperative_flock,15.51,100.0,0.35,15.16
cooperative_flock,15.49,100.0,0.47,15.02
cooperative_flock,15.72,100.0,0.51,15.21
cooperative_flock,15.3,100.0,0.3,15.0
cooperative_flock,15.57,100.0,0.38,15.19
cooperative_flock,15.64,100.0,0.35,15.29
cooperative_flock,16.08,100.0,0.42,15.76
cooperative_flock,15.79,100.0,0.53,15.26
cooperative_flock,15.53,100.0,0.32,15.22
cooperative_flock,15.56,100.0,0.4,15.16
cooperative_flock,15.84,100.0,0.56,15.28
cooperative_flock,15.51,100.0,0.4,15.12
cooperative_flock,15.36,100.0,0.4,14.97
cooperative_flock,15.69,100.0,0.37,15.32
cooperative_flock,15.51,100.0,0.37,15.14
cooperative_flock,15.34,100.0,0.4,14.95
cooperative_flock,15.51,100.0,0.37,15.14
cooperative_flock,15.69,100.0,0.38,15.32
cooperative_flock,15.63,100.0,0.41,15.22
cooperative_flock,15.61,100.0,0.42,15.19
cooperative_flock,15.56,100.0,0.32,15.25
cooperative_flock,15.61,100.0,0.45,15.16
cooperative_flock,15.63,100.0,0.36,15.27
cooperative_flock,15.49,100.0,0.35,15.15
cooperative_flock,15.61,100.0,0.46,15.16
cooperative_flock,15.55,100.0,0.48,15.06
cooperative_flock,16.97,100.0,0.3,16.68
cooperative_flock,15.54,100.0,0.33,15.21
cooperative_flock,15.81,100.0,0.54,15.27
cooperative_flock,15.56,100.0,0.33,15.23
cooperative_flock,15.42,100.0,0.36,15.06
cooperative_flock,15.61,100.0,0.31,15.29
cooperative_flock,15.83,100.0,0.47,15.37
cooperative_flock,15.59,100.0,0.34,15.25
cooperative_flock,15.68,100.0,0.47,15.21
cooperative_flock,15.39,100.0,0.39,15.0
cooperative_flock,15.59,100.0,0.36,15.23
cooperative_flock,15.44,100.0,0.33,15.11
cooperative_flock,15.6,100.0,0.41,15.19
cooperative_flock,15.58,100.0,0.42,15.17
cooperative_flock,15.58,100.0,0.38,15.2
cooperative_flock,15.53,100.0,0.38,15.16
cooperative_flock,15.67,100.0,0.44,15.23
cooperative_flock,15.45,100.0,0.38,15.07
cooperative_flock,15.36,100.0,0.43,14.93
cooperative_flock,15.51,100.0,0.29,15.22
divided_flock,22.3,100.0,6.43,15.93
divided_flock,20.5,100.0,6.0,14.5
divided_flock,20.51,100.0,6.87,13.64
divided_flock,21.03,100.0,5.93,15.11
divided_flock,21.28,100.0,5.89,15.39
divided_flock,21.91,100.0,6.21,15.71
divided_flock,20.24,100.0,6.31,13.93
divided_flock,26.43,100.0,6.31,20.12
divided_flock,20.95,100.0,5.86,15.09
divided_flock,19.47,100.0,5.94,13.53
divided_flock,20.66,100.0,7.03,13.63
divided_flock,20.44,100.0,6.91,13.53
divided_flock,24.7,100.0,6.94,17.75
divided_flock,22.74,100.0,6.26,16.49
divided_flock,25.56,100.0,5.84,19.72
divided_flock,21.46,100.0,8.06,13.4
divided_flock,24.94,100.0,6.74,18.2
divided_flock,23.34,100.0,7.26,16.08
divided_flock,21.25,100.0,7.55,13.7
divided_flock,24.28,100.0,8.15,16.13
divided_flock,20.43,100.0,6.18,14.31
divided_flock,22.63,100.0,6.12,16.51
divided_flock,22.83,100.0,6.82,16.01
divided_flock,20.59,100.0,7.67,12.93
divided_flock,32.34,100.0,7.77,24.58
divided_flock,21.46,100.0,6.33,15.13
divided_flock,22.74,100.0,6.47,16.27
divided_flock,18.76,100.0,5.72,13.04
divided_flock,19.9,100.0,7.67,12.23
divided_flock,23.07,100.0,6.92,16.15
divided_flock,25.16,100.0,6.26,18.93
divided_flock,21.68,100.0,7.06,14.62
divided_flock,19.79,100.0,5.73,14.06
divided_flock,19.16,100.0,5.73,13.43
divided_flock,25.28,100.0,7.37,17.91
divided_flock,19.18,100.0,5.82,13.36
divided_flock,23.84,100.0,7.41,16.43
divided_flock,19.54,100.0,6.59,12.94
divided_flock,18.16,100.0,5.64,12.53
divided_flock,21.44,100.0,7.81,13.63
divided_flock,23.22,100.0,6.84,16.39
divided_flock,20.28,100.0,6.76,13.52
divided_flock,22.37,100.0,6.32,16.06
divided_flock,22.08,100.0,6.22,15.87
divided_flock,21.56,100.0,7.07,14.49
divided_flock,23.34,100.0,5.8,17.54
divided_flock,21.09,100.0,6.7,14.39
divided_flock,19.33,100.0,6.45,12.89
divided_flock,21.3,100.0,8.75,12.56
divided_flock,20.93,100.0,7.84,13.09
divided_flock,22.58,100.0,6.14,16.45
divided_flock,22.95,100.0,6.36,16.59
divided_flock,20.96,100.0,7.01,13.95
divided_flock,24.89,100.0,6.76,18.14
divided_flock,22.83,100.0,7.49,15.34
divided_flock,20.02,100.0,6.32,13.7
divided_flock,20.97,100.0,8.14,12.83
divided_flock,21.39,100.0,9.04,12.35
divided_flock,26.97,100.0,6.49,20.49
divided_flock,23.09,100.0,6.39,16.7
divided_flock,21.3,100.0,8.13,13.17
divided_flock,19.67,100.0,7.07,12.6
divided_flock,21.07,100.0,7.23,13.84
divided_flock,21.66,100.0,8.85,12.81
divided_flock,19.8,100.0,5.59,14.21
divided_flock,20.98,100.0,5.78,15.2
divided_flock,22.21,100.0,6.23,15.98
divided_flock,20.97,100.0,8.94,12.03
divided_flock,21.99,100.0,6.48,15.52
divided_flock,22.0,100.0,7.01,14.98
divided_flock,21.15,100.0,8.22,12.94
divided_flock,19.81,100.0,6.16,13.65
divided_flock,19.95,100.0,7.47,12.48
divided_flock,20.54,100.0,6.13,14.41
divided_flock,27.04,100.0,7.13,19.9
divided_flock,20.94,100.0,5.79,15.15
divided_flock,23.68,100.0,5.96,17.73
divided_flock,21.78,100.0,6.15,15.63
divided_flock,21.56,100.0,7.73,13.83
divided_flock,20.67,100.0,7.38,13.29
divided_flock,25.25,100.0,7.4,17.86
divided_flock,30.03,100.0,6.28,23.75
divided_flock,21.98,100.0,5.77,16.21
divided_flock,23.62,100.0,7.14,16.47
divided_flock,22.75,100.0,8.17,14.58
divided_flock,20.88,100.0,8.41,12.47
divided_flock,20.89,100.0,6.73,14.16
divided_flock,21.4,100.0,6.94,14.46
divided_flock,20.16,100.0,5.91,14.26
divided_flock,18.98,100.0,6.45,12.54
divided_flock,20.91,100.0,6.9,14.01
divided_flock,21.2,100.0,7.97,13.22
divided_flock,19.13,100.0,5.6,13.54
divided_flock,26.59,100.0,6.25,20.34
divided_flock,20.8,100.0,7.2,13.61
divided_flock,23.56,100.0,7.02,16.55
divided_flock,22.61,100.0,6.21,16.4
divided_flock,21.56,100.0,6.49,15.07
divided_flock,21.45,100.0,6.79,14.66
divided_flock,20.59,100.0,6.48,14.11
lone_sheep,20.73,100.0,4.67,16.05
lone_sheep,19.72,100.0,4.56,15.16
lone_sheep,19.67,100.0,4.21,15.46
lone_sheep,18.15,100.0,3.9,14.25
lone_sheep,19.1,100.0,4.6,14.5
lone_sheep,19.87,100.0,4.97,14.89
lone_sheep,21.25,100.0,5.11,16.15
lone_sheep,18.86,100.0,4.78,14.09
lone_sheep,19.66,100.0,4.52,15.14
lone_sheep,18.68,100.0,4.15,14.53
lone_sheep,19.05,100.0,4.33,14.72
lone_sheep,36.93,100.0,4.71,32.22
lone_sheep,19.43,100.0,4.31,15.12
lone_sheep,19.0,100.0,4.07,14.94
lone_sheep,23.43,100.0,4.64,18.8
lone_sheep,19.97,100.0,4.45,15.52
lone_sheep,18.65,100.0,3.85,14.8
lone_sheep,18.71,100.0,4.46,14.25
lone_sheep,19.71,100.0,4.42,15.29
lone_sheep,18.46,100.0,4.37,14.1
lone_sheep,19.32,100.0,4.77,14.55
lone_sheep,19.88,100.0,4.57,15.31
lone_sheep,18.93,100.0,4.37,14.57
lone_sheep,19.95,100.0,4.8,15.16
lone_sheep,18.95,100.0,4.53,14.42
lone_sheep,19.99,100.0,4.33,15.66
lone_sheep,21.71,100.0,4.16,17.55
lone_sheep,19.21,100.0,4.6,14.62
lone_sheep,19.62,100.0,4.64,14.98
lone_sheep,18.15,100.0,4.61,13.55
lone_sheep,18.91,100.0,4.45,14.46
lone_sheep,19.93,100.0,4.35,15.59
lone_sheep,18.47,100.0,4.21,14.27
lone_sheep,19.04,100.0,4.94,14.1
lone_sheep,20.01,100.0,4.61,15.41
lone_sheep,27.96,100.0,4.62,23.34
lone_sheep,18.16,100.0,4.12,14.04
lone_sheep,19.02,100.0,4.58,14.45
lone_sheep,18.25,100.0,4.97,13.29
lone_sheep,19.55,100.0,4.78,14.78
lone_sheep,23.26,100.0,4.67,18.59
lone_sheep,19.22,100.0,4.15,15.07
lone_sheep,20.42,100.0,4.69,15.74
lone_sheep,19.6,100.0,4.33,15.27
lone_sheep,19.34,100.0,4.64,14.71
lone_sheep,19.82,100.0,4.6,15.21
lone_sheep,19.12,100.0,3.94,15.19
lone_sheep,19.38,100.0,4.29,15.1
lone_sheep,19.93,100.0,4.36,15.58
lone_sheep,19.5,100.0,4.39,15.12
lone_sheep,19.86,100.0,3.78,16.09
lone_sheep,18.13,100.0,4.2,13.94
lone_sheep,37.52,100.0,4.71,32.82
lone_sheep,21.75,100.0,4.48,17.27
lone_sheep,18.83,100.0,4.37,14.46
lone_sheep,18.73,100.0,4.42,14.31
lone_sheep,32.08,100.0,4.67,27.41
lone_sheep,19.23,100.0,4.9,14.34
lone_sheep,19.23,100.0,4.7,14.53
lone_sheep,19.31,100.0,4.57,14.74
lone_sheep,18.61,100.0,4.31,14.29
lone_sheep,17.83,100.0,4.21,13.63
lone_sheep,18.62,100.0,4.47,14.15
lone_sheep,20.18,100.0,4.9,15.28
lone_sheep,17.8,100.0,4.42,13.38
lone_sheep,19.73,100.0,4.46,15.27
lone_sheep,20.14,100.0,4.41,15.74
lone_sheep,33.11,100.0,4.45,28.66
lone_sheep,19.8,100.0,4.13,15.68
lone_sheep,19.84,100.0,4.33,15.52
lone_sheep,18.49,100.0,4.69,13.8
lone_sheep,21.93,100.0,4.22,17.72
lone_sheep,22.79,100.0,4.75,18.04
lone_sheep,19.86,100.0,4.63,15.23
lone_sheep,19.16,100.0,4.84,14.32
lone_sheep,39.57,100.0,4.61,34.96
lone_sheep,19.32,100.0,4.71,14.63
lone_sheep,19.69,100.0,4.58,15.11
lone_sheep,19.62,100.0,4.96,14.66
lone_sheep,20.44,100.0,4.26,16.18
lone_sheep,19.41,100.0,4.58,14.83
lone_sheep,18.14,100.0,4.38,13.77
lone_sheep,19.94,100.0,4.07,15.87
lone_sheep,22.39,100.0,4.67,17.72
lone_sheep,19.01,100.0,4.12,14.9
lone_sheep,20.2,100.0,4.23,15.97
lone_sheep,21.79,100.0,4.2,17.59
lone_sheep,18.27,100.0,4.51,13.76
lone_sheep,18.95,100.0,4.18,14.76
lone_sheep,19.47,100.0,4.36,15.12
lone_sheep,20.33,100.0,4.92,15.41
lone_sheep,20.32,100.0,4.26,16.06
lone_sheep,18.17,100.0,4.78,13.39
lone_sheep,18.7,100.0,4.53,14.17
lone_sheep,19.38,100.0,4.24,15.13
lone_sheep,21.58,100.0,4.09,17.49
lone_sheep,19.29,100.0,4.37,14.93
lone_sheep,17.72,100.0,4.34,13.39
lone_sheep,19.48,100.0,4.7,14.79
lone_sheep,19.07,100.0,4.83,14.24
right_angle,22.97,100.0,0.33,22.64
right_angle,22.49,100.0,0.36,22.13
right_angle,22.48,100.0,0.38,22.11
right_angle,22.5,100.0,0.45,22.05
right_angle,22.8,100.0,0.43,22.38
right_angle,22.74,100.0,0.37,22.38
right_angle,22.6,100.0,0.41,22.19
right_angle,22.32,100.0,0.38,21.94
right_angle,22.65,100.0,0.43,22.22
right_angle,22.66,100.0,0.43,22.23
right_angle,22.57,100.0,0.38,22.2
right_angle,22.51,100.0,0.46,22.06
right_angle,22.67,100.0,0.4,22.27
right_angle,22.57,100.0,0.35,22.23
right_angle,22.66,100.0,0.4,22.27
right_angle,22.39,100.0,0.32,22.07
right_angle,22.35,100.0,0.35,22.0
right_angle,22.45,100.0,0.4,22.05
right_angle,22.69,100.0,0.39,22.3
right_angle,22.49,100.0,0.44,22.05
right_angle,23.48,100.0,0.34,23.14
right_angle,22.24,100.0,0.33,21.91
right_angle,22.44,100.0,0.41,22.03
right_angle,22.8,100.0,0.46,22.35
right_angle,22.21,100.0,0.26,21.95
right_angle,22.73,100.0,0.5,22.23
right_angle,22.53,100.0,0.39,22.15
right_angle,22.5,100.0,0.33,22.17
right_angle,22.39,100.0,0.49,21.9
right_angle,22.29,100.0,0.34,21.95
right_angle,22.25,100.0,0.28,21.97
right_angle,22.47,100.0,0.47,22.01
right_angle,22.64,100.0,0.39,22.26
right_angle,22.78,100.0,0.47,22.31
right_angle,22.45,100.0,0.36,22.1
right_angle,22.55,100.0,0.39,22.16
right_angle,22.6,100.0,0.4,22.2
right_angle,22.54,100.0,0.39,22.15
right_angle,22.47,100.0,0.46,22.02
