Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,24.1,100.0,0.19,23.94
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,23.98,100.0,0.18,23.8
cooperative_flock,24.88,100.0,0.18,24.7
cooperative_flock,24.62,100.0,0.23,24.4
cooperative_flock,24.7,100.0,0.19,24.51
cooperative_flock,24.1,100.0,0.19,23.91
cooperative_flock,24.38,100.0,0.18,24.2
cooperative_flock,24.1,100.0,0.19,23.91
cooperative_flock,23.78,100.0,0.19,23.59
cooperative_flock,24.07,100.0,0.18,23.89
cooperative_flock,23.59,100.0,0.19,23.4
cooperative_flock,24.6,100.0,0.2,24.41
cooperative_flock,24.68,100.0,0.18,24.5
cooperative_flock,23.3,100.0,0.2,23.11
cooperative_flock,23.7,100.0,0.19,23.51
cooperative_flock,24.2,100.0,0.19,24.01
cooperative_flock,23.5,100.0,0.2,23.3
cooperative_flock,24.0,100.0,0.2,23.81
cooperative_flock,24.69,100.0,0.19,24.5
cooperative_flock,24.5,100.0,0.2,24.34
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,23.8,100.0,0.19,23.61
cooperative_flock,24.0,100.0,0.2,23.8
cooperative_flock,23.68,100.0,0.19,23.5
cooperative_flock,23.9,100.0,0.19,23.71
cooperative_flock,24.2,100.0,0.19,24.01
cooperative_flock,24.0,100.0,0.19,23.81
cooperative_flock,24.38,100.0,0.18,24.2
cooperative_flock,24.9,100.0,0.2,24.71
cooperative_flock,24.1,100.0,0.19,23.91
cooperative_flock,24.3,100.0,0.2,24.11
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,24.58,100.0,0.18,24.4
cooperative_flock,24.1,100.0,0.2,23.91
cooperative_flock,23.59,100.0,0.19,23.41
cooperative_flock,23.7,100.0,0.19,23.51
cooperative_flock,24.9,100.0,0.19,24.71
cooperative_flock,24.0,100.0,0.19,23.81
cooperative_flock,23.4,100.0,0.19,23.21
cooperative_flock,23.6,100.0,0.18,23.45
cooperative_flock,23.87,100.0,0.18,23.69
cooperative_flock,23.77,100.0,0.18,23.59
cooperative_flock,24.8,100.0,0.19,24.61
cooperative_flock,24.4,100.0,0.19,24.21
cooperative_flock,23.68,100.0,0.18,23.5
cooperative_flock,23.78,100.0,0.18,23.6
cooperative_flock,23.8,100.0,0.19,23.61
cooperative_flock,24.69,100.0,0.19,24.5
cooperative_flock,23.6,100.0,0.2,23.41
cooperative_flock,24.5,100.0,0.19,24.31
cooperative_flock,24.7,100.0,0.19,24.51
cooperative_flock,24.1,100.0,0.19,23.91
cooperative_flock,24.2,100.0,0.2,24.0
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,24.3,100.0,0.19,24.11
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,24.2,100.0,0.19,24.01
cooperative_flock,24.19,100.0,0.19,24.0
cooperative_flock,24.57,100.0,0.18,24.4
cooperative_flock,24.3,100.0,0.19,24.15
cooperative_flock,24.68,100.0,0.18,24.5
cooperative_flock,24.58,100.0,0.18,24.4
cooperative_flock,24.08,100.0,0.18,23.9
cooperative_flock,23.89,100.0,0.2,23.7
cooperative_flock,24.4,100.0,0.2,24.21
cooperative_flock,24.48,100.0,0.18,24.3
cooperative_flock,23.38,100.0,0.18,23.2
cooperative_flock,24.0,100.0,0.19,23.81
cooperative_flock,24.8,100.0,0.19,24.61
cooperative_flock,23.57,100.0,0.18,23.39
cooperative_flock,24.29,100.0,0.19,24.1
cooperative_flock,24.8,100.0,0.21,24.6
cooperative_flock,24.28,100.0,0.18,24.1
cooperative_flock,24.31,100.0,0.21,24.1
cooperative_flock,23.68,100.0,0.18,23.5
cooperative_flock,24.29,100.0,0.19,24.1
cooperative_flock,24.4,100.0,0.19,24.21
cooperative_flock,23.98,100.0,0.18,23.8
cooperative_flock,24.38,100.0,0.18,24.2
cooperative_flock,23.59,100.0,0.19,23.43
cooperative_flock,23.8,100.0,0.19,23.61
cooperative_flock,24.92,100.0,0.22,24.7
cooperative_flock,24.09,100.0,0.2,23.9
cooperative_flock,24.5,100.0,0.2,24.31
cooperative_flock,23.98,100.0,0.18,23.8
cooperative_flock,24.38,100.0,0.18,24.2
cooperative_flock,24.78,100.0,0.18,24.6
cooperative_flock,24.5,100.0,0.2,24.3
cooperative_flock,24.0,100.0,0.19,23.81
cooperative_flock,23.58,100.0,0.18,23.4
cooperative_flock,24.1,100.0,0.2,23.91
cooperative_flock,23.88,100.0,0.18,23.7
cooperative_flock,23.28,100.0,0.18,23.1
cooperative_flock,24.0,100.0,0.2,23.8
cooperative_flock,24.58,100.0,0.18,24.4
cooperative_flock,23.93,100.0,0.23,23.7
cooperative_flock,23.9,100.0,0.2,23.71
cooperative_flock,23.79,100.0,0.19,23.6
cooperative_flock,23.9,100.0,0.19,23.71
