Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,15.6,100.0,0.5,15.14
cooperative_flock,15.54,100.0,0.25,15.3
cooperative_flock,15.38,100.0,0.19,15.19
cooperative_flock,15.19,100.0,0.19,15.0
cooperative_flock,15.3,100.0,0.21,15.1
cooperative_flock,15.18,100.0,0.18,15.0
cooperative_flock,15.51,100.0,0.21,15.3
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.3,100.0,0.32,14.99
cooperative_flock,15.3,100.0,0.2,15.11
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.54,100.0,0.25,15.3
cooperative_flock,15.08,100.0,0.19,14.89
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.49,100.0,0.2,15.3
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.38,100.0,0.19,15.19
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.66,100.0,0.26,15.4
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.5,100.0,0.21,15.3
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.1,100.0,0.2,14.9
cooperative_flock,15.3,100.0,0.19,15.12
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.11,100.0,0.22,14.89
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.39,100.0,0.19,15.2
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.39,100.0,0.2,15.2
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.51,100.0,0.21,15.3
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.47,100.0,0.19,15.29
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.12,100.0,0.22,14.9
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.61,100.0,0.31,15.3
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.18,100.0,0.18,15.0
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.41,100.0,0.22,15.2
cooperative_flock,15.03,100.0,0.24,14.78
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.61,100.0,0.21,15.4
cooperative_flock,15.2,100.0,0.2,15.0
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.2,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.5,100.0,0.19,15.3
cooperative_flock,15.41,100.0,0.21,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.29,100.0,0.19,15.1
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.5,100.0,0.19,15.31
divided_flock,28.09,100.0,8.59,19.55
divided_flock,24.9,100.0,7.2,17.7
divided_flock,21.0,100.0,8.19,12.81
divided_flock,20.2,100.0,7.3,12.9
divided_flock,18.8,100.0,5.5,13.3
divided_flock,19.08,100.0,5.48,13.6
divided_flock,20.51,100.0,7.91,12.6
divided_flock,18.4,100.0,5.5,12.9
divided_flock,18.0,100.0,5.5,12.5
divided_flock,27.61,100.0,7.81,19.8
divided_flock,20.8,100.0,6.8,14.0
divided_flock,20.12,100.0,7.42,12.7
divided_flock,21.9,100.0,7.7,14.2
divided_flock,18.5,100.0,5.7,12.8
divided_flock,19.9,100.0,5.8,14.1
divided_flock,23.48,100.0,6.18,17.3
divided_flock,19.38,100.0,5.98,13.4
divided_flock,23.51,100.0,6.71,16.8
divided_flock,19.6,100.0,6.7,12.91
divided_flock,23.07,100.0,7.38,15.7
divided_flock,19.88,100.0,6.08,13.84
divided_flock,19.3,100.0,5.7,13.61
