Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,19.4,100.0,0.2,19.2
cooperative_flock,18.5,100.0,0.19,18.31
cooperative_flock,17.1,100.0,0.19,16.91
cooperative_flock,17.1,100.0,0.19,16.91
cooperative_flock,17.29,100.0,0.19,17.1
cooperative_flock,17.58,100.0,0.19,17.4
cooperative_flock,17.0,100.0,0.19,16.81
cooperative_flock,18.0,100.0,0.2,17.8
cooperative_flock,17.28,100.0,0.18,17.1
cooperative_flock,17.87,100.0,0.17,17.7
cooperative_flock,17.89,100.0,0.19,17.71
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,18.5,100.0,0.19,18.31
cooperative_flock,17.08,100.0,0.18,16.9
cooperative_flock,16.51,100.0,0.31,16.2
cooperative_flock,18.49,100.0,0.19,18.3
cooperative_flock,19.56,100.0,0.26,19.3
cooperative_flock,17.99,100.0,0.19,17.8
cooperative_flock,17.47,100.0,0.19,17.29
cooperative_flock,17.03,100.0,0.23,16.8
cooperative_flock,17.9,100.0,0.19,17.75
cooperative_flock,18.0,100.0,0.2,17.8
cooperative_flock,16.8,100.0,0.19,16.61
cooperative_flock,17.4,100.0,0.29,17.11
cooperative_flock,22.39,100.0,0.19,22.2
cooperative_flock,16.77,100.0,0.18,16.6
cooperative_flock,18.3,100.0,0.19,18.11
cooperative_flock,17.6,100.0,0.2,17.41
cooperative_flock,17.0,100.0,0.19,16.82
cooperative_flock,17.98,100.0,0.18,17.8
cooperative_flock,18.2,100.0,0.19,18.01
cooperative_flock,17.27,100.0,0.18,17.09
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,17.74,100.0,0.24,17.5
cooperative_flock,18.48,100.0,0.19,18.29
cooperative_flock,18.5,100.0,0.2,18.31
cooperative_flock,16.68,100.0,0.18,16.5
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,17.3,100.0,0.2,17.1
cooperative_flock,17.4,100.0,0.19,17.21
cooperative_flock,18.08,100.0,0.19,17.93
cooperative_flock,18.98,100.0,0.18,18.8
cooperative_flock,19.0,100.0,0.19,18.81
cooperative_flock,17.29,100.0,0.19,17.1
cooperative_flock,17.39,100.0,0.19,17.2
cooperative_flock,18.81,100.0,0.21,18.6
cooperative_flock,18.3,100.0,0.19,18.12
cooperative_flock,18.6,100.0,0.2,18.41
cooperative_flock,19.0,100.0,0.2,18.8
cooperative_flock,17.2,100.0,0.19,17.02
cooperative_flock,16.8,100.0,0.2,16.6
cooperative_flock,17.6,100.0,0.19,17.41
cooperative_flock,17.98,100.0,0.18,17.8
cooperative_flock,17.11,100.0,0.21,16.9
cooperative_flock,18.5,100.0,0.2,18.3
cooperative_flock,17.5,100.0,0.19,17.31
cooperative_flock,16.88,100.0,0.18,16.7
cooperative_flock,17.28,100.0,0.18,17.09
cooperative_flock,16.8,100.0,0.2,16.61
cooperative_flock,17.3,100.0,0.2,17.11
cooperative_flock,17.38,100.0,0.28,17.1
cooperative_flock,17.8,100.0,0.19,17.61
cooperative_flock,17.58,100.0,0.18,17.4
cooperative_flock,18.09,100.0,0.19,17.9
cooperative_flock,17.19,100.0,0.19,17.0
cooperative_flock,18.07,100.0,0.17,17.9
cooperative_flock,18.8,100.0,0.19,18.61
cooperative_flock,17.6,100.0,0.19,17.41
cooperative_flock,17.6,100.0,0.19,17.41
cooperative_flock,18.1,100.0,0.21,17.9
cooperative_flock,17.4,100.0,0.21,17.2
cooperative_flock,18.7,100.0,0.2,18.51
cooperative_flock,18.48,100.0,0.18,18.3
cooperative_flock,17.3,100.0,0.19,17.11
cooperative_flock,18.07,100.0,0.18,17.9
cooperative_flock,17.9,100.0,0.19,17.71
cooperative_flock,18.28,100.0,0.18,18.1
cooperative_flock,16.9,100.0,0.19,16.71
cooperative_flock,17.39,100.0,0.19,17.2
cooperative_flock,17.58,100.0,0.18,17.4
cooperative_flock,16.5,100.0,0.19,16.31
cooperative_flock,18.78,100.0,0.18,18.6
cooperative_flock,16.58,100.0,0.18,16.4
cooperative_flock,17.7,100.0,0.19,17.51
cooperative_flock,16.9,100.0,0.19,16.71
cooperative_flock,16.9,100.0,0.19,16.71
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,18.0,100.0,0.2,17.8
cooperative_flock,16.99,100.0,0.19,16.8
cooperative_flock,17.8,100.0,0.2,17.6
cooperative_flock,17.9,100.0,0.19,17.71
cooperative_flock,17.78,100.0,0.18,17.6
cooperative_flock,16.68,100.0,0.18,16.5
cooperative_flock,17.9,100.0,0.2,17.71
cooperative_flock,17.28,100.0,0.18,17.1
cooperative_flock,17.6,100.0,0.2,17.41
cooperative_flock,17.43,100.0,0.23,17.2
cooperative_flock,17.0,100.0,0.19,16.81
cooperative_flock,17.57,100.0,0.19,17.39
cooperative_flock,17.9,100.0,0.2,17.71
divided_flock,55.1,100.0,21.6,33.51
divided_flock,35.4,100.0,19.1,16.3
divided_flock,70.09,0.0,53.39,16.7
divided_flock,41.1,100.0,20.3,20.8
divided_flock,39.08,100.0,27.48,11.6
divided_flock,33.0,100.0,17.1,15.9
divided_flock,48.2,100.0,33.1,15.1
divided_flock,44.38,100.0,25.08,19.3
divided_flock,49.22,100.0,27.72,21.5
divided_flock,37.71,100.0,20.31,17.4
divided_flock,42.9,100.0,22.7,20.2
divided_flock,43.18,100.0,28.48,14.7
divided_flock,45.67,100.0,28.38,17.3
divided_flock,45.57,100.0,26.87,18.7
divided_flock,67.17,100.0,39.77,27.41
divided_flock,55.78,100.0,33.58,22.2
divided_flock,62.0,100.0,46.9,15.1
divided_flock,49.9,100.0,30.4,19.5
divided_flock,41.88,100.0,23.67,18.2
divided_flock,56.4,100.0,29.1,27.3
divided_flock,58.07,100.0,29.27,28.84
divided_flock,37.3,100.0,19.4,17.9
divided_flock,32.4,100.0,15.2,17.2
divided_flock,43.49,100.0,22.59,20.9
divided_flock,31.09,100.0,12.09,19.01
divided_flock,52.8,100.0,30.8,22.0
divided_flock,38.7,100.0,15.3,23.4
divided_flock,34.8,100.0,19.2,15.6
divided_flock,43.08,100.0,26.28,16.8
divided_flock,37.4,100.0,22.9,14.5
divided_flock,29.6,100.0,11.4,18.2
divided_flock,50.6,100.0,24.7,25.9
divided_flock,44.41,100.0,24.7,19.7
divided_flock,55.2,100.0,39.0,16.2
divided_flock,51.3,100.0,33.3,18.0
divided_flock,39.9,100.0,24.0,15.9
divided_flock,45.4,100.0,25.2,20.2
divided_flock,34.2,100.0,16.9,17.3
divided_flock,45.2,100.0,23.7,21.5
divided_flock,39.47,100.0,25.07,14.4
divided_flock,37.8,100.0,15.79,22.04
divided_flock,39.2,100.0,21.0,18.2
divided_flock,54.08,100.0,34.18,19.9
divided_flock,32.28,100.0,13.29,19.0
divided_flock,42.38,100.0,25.58,16.8
divided_flock,50.8,100.0,29.4,21.4
divided_flock,40.68,100.0,26.58,14.1
divided_flock,45.28,100.0,26.58,18.7
divided_flock,36.09,100.0,22.89,13.2
divided_flock,31.0,100.0,14.5,16.5
divided_flock,39.6,100.0,19.5,20.1
divided_flock,44.5,100.0,25.7,18.8
divided_flock,45.18,100.0,26.98,18.2
divided_flock,44.18,100.0,21.98,22.2
divided_flock,33.47,100.0,16.58,16.9
divided_flock,34.48,100.0,19.58,14.9
divided_flock,45.5,100.0,16.2,29.3
divided_flock,38.5,100.0,18.9,19.6
divided_flock,44.6,100.0,22.4,22.2
divided_flock,32.58,100.0,19.88,12.7
divided_flock,49.5,100.0,30.2,19.34
divided_flock,62.6,100.0,44.7,17.9
divided_flock,35.57,100.0,19.77,15.8
divided_flock,39.69,100.0,19.99,19.7
divided_flock,38.28,100.0,23.29,15.0
divided_flock,53.08,100.0,37.78,15.3
divided_flock,44.98,100.0,29.38,15.6
divided_flock,39.08,100.0,18.08,21.0
divided_flock,42.1,100.0,25.6,16.5
divided_flock,32.58,100.0,18.48,14.1
divided_flock,38.1,100.0,20.4,17.7
divided_flock,34.07,100.0,18.17,15.9
divided_flock,33.8,100.0,20.0,13.8
divided_flock,54.9,100.0,34.3,20.6
divided_flock,33.98,100.0,14.48,19.5
divided_flock,44.84,100.0,29.24,15.6
divided_flock,45.9,100.0,22.0,23.9
divided_flock,48.58,100.0,25.08,23.5
divided_flock,33.88,100.0,15.79,18.1
divided_flock,52.0,100.0,34.4,17.6
divided_flock,40.58,100.0,24.38,16.2
divided_flock,35.1,100.0,21.0,14.1
divided_flock,39.4,100.0,19.2,20.2
divided_flock,40.1,100.0,22.7,17.4
divided_flock,46.5,100.0,22.5,24.0
divided_flock,49.6,100.0,21.9,27.7
divided_flock,36.38,100.0,18.88,17.5
divided_flock,55.6,100.0,31.9,23.7
divided_flock,55.8,100.0,29.2,26.6
divided_flock,55.4,100.0,39.1,16.3
divided_flock,37.3,100.0,20.5,16.8
divided_flock,57.98,100.0,25.38,32.6
divided_flock,42.29,100.0,21.79,20.5
divided_flock,60.9,100.0,35.2,25.7
divided_flock,37.0,100.0,19.2,17.8
divided_flock,49.8,100.0,30.0,19.8
divided_flock,56.2,100.0,28.9,27.3
divided_flock,35.69,100.0,16.79,18.9
divided_flock,35.31,100.0,18.81,16.5
divided_flock,39.4,100.0,16.1,23.3
lone_sheep,27.18,100.0,8.09,19.1
lone_sheep,30.39,100.0,8.69,21.7
lone_sheep,28.29,100.0,10.09,18.2
lone_sheep,41.18,100.0,10.88,30.3
lone_sheep,29.0,100.0,10.0,19.0
lone_sheep,31.0,100.0,14.19,16.81
lone_sheep,23.09,100.0,8.49,14.6
lone_sheep,32.2,100.0,11.1,21.1
lone_sheep,30.4,100.0,9.8,20.6
lone_sheep,34.6,100.0,15.1,19.5
lone_sheep,33.29,100.0,10.29,23.0
lone_sheep,28.0,100.0,10.6,17.4
lone_sheep,27.41,100.0,8.81,18.6
lone_sheep,33.2,100.0,13.8,19.4
lone_sheep,27.71,100.0,9.51,18.2
lone_sheep,36.28,100.0,11.69,24.6
lone_sheep,32.8,100.0,11.1,21.7
lone_sheep,22.3,100.0,7.7,14.6
lone_sheep,28.88,100.0,8.08,20.8
lone_sheep,35.39,100.0,11.09,24.3
lone_sheep,22.7,100.0,9.7,13.0
