Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,18.66,100.0,0.47,18.2
cooperative_flock,17.3,100.0,0.21,17.09
cooperative_flock,17.13,100.0,0.23,16.9
cooperative_flock,16.88,100.0,0.18,16.7
cooperative_flock,17.5,100.0,0.19,17.32
cooperative_flock,17.28,100.0,0.18,17.1
cooperative_flock,17.6,100.0,0.2,17.4
cooperative_flock,19.75,100.0,0.24,19.51
cooperative_flock,18.2,100.0,0.19,18.0
cooperative_flock,17.5,100.0,0.19,17.31
cooperative_flock,17.78,100.0,0.18,17.6
cooperative_flock,17.83,100.0,0.24,17.59
cooperative_flock,17.18,100.0,0.19,16.99
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,16.4,100.0,0.19,16.21
cooperative_flock,17.37,100.0,0.27,17.1
cooperative_flock,17.94,100.0,0.34,17.6
cooperative_flock,16.3,100.0,0.19,16.12
cooperative_flock,17.5,100.0,0.21,17.29
cooperative_flock,17.4,100.0,0.2,17.21
cooperative_flock,18.2,100.0,0.2,18.05
cooperative_flock,17.48,100.0,0.19,17.3
cooperative_flock,18.3,100.0,0.2,18.11
cooperative_flock,17.28,100.0,0.18,17.1
cooperative_flock,18.8,100.0,0.19,18.61
cooperative_flock,16.99,100.0,0.18,16.8
cooperative_flock,17.01,100.0,0.21,16.8
cooperative_flock,17.1,100.0,0.2,16.9
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,16.9,100.0,0.22,16.69
cooperative_flock,18.0,100.0,0.19,17.82
cooperative_flock,19.7,100.0,0.19,19.51
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,17.1,100.0,0.2,16.9
cooperative_flock,17.7,100.0,0.19,17.51
cooperative_flock,16.6,100.0,0.2,16.41
cooperative_flock,17.69,100.0,0.19,17.5
cooperative_flock,19.7,100.0,0.19,19.51
cooperative_flock,18.48,100.0,0.18,18.3
cooperative_flock,17.08,100.0,0.18,16.9
cooperative_flock,26.41,100.0,0.22,26.23
cooperative_flock,17.5,100.0,0.21,17.3
cooperative_flock,18.0,100.0,0.2,17.8
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,17.3,100.0,0.19,17.11
cooperative_flock,17.14,100.0,0.25,16.88
cooperative_flock,18.11,100.0,0.21,17.9
cooperative_flock,17.69,100.0,0.18,17.5
cooperative_flock,17.1,100.0,0.19,16.91
cooperative_flock,17.8,100.0,0.2,17.61
cooperative_flock,16.8,100.0,0.2,16.6
cooperative_flock,17.6,100.0,0.19,17.41
cooperative_flock,17.73,100.0,0.23,17.5
cooperative_flock,18.19,100.0,0.19,18.0
cooperative_flock,18.0,100.0,0.19,17.81
cooperative_flock,17.6,100.0,0.2,17.4
cooperative_flock,17.4,100.0,0.19,17.22
cooperative_flock,16.79,100.0,0.19,16.6
cooperative_flock,16.61,100.0,0.21,16.4
cooperative_flock,18.71,100.0,0.21,18.5
cooperative_flock,17.9,100.0,0.19,17.75
cooperative_flock,17.5,100.0,0.2,17.3
cooperative_flock,16.91,100.0,0.21,16.7
cooperative_flock,17.6,100.0,0.19,17.41
cooperative_flock,17.7,100.0,0.2,17.51
cooperative_flock,17.2,100.0,0.19,17.01
cooperative_flock,17.81,100.0,0.21,17.6
cooperative_flock,16.7,100.0,0.2,16.51
cooperative_flock,16.81,100.0,0.21,16.6
cooperative_flock,17.31,100.0,0.21,17.1
cooperative_flock,17.0,100.0,0.2,16.8
cooperative_flock,18.4,100.0,0.2,18.2
cooperative_flock,17.3,100.0,0.19,17.11
cooperative_flock,18.2,100.0,0.2,18.01
cooperative_flock,17.2,100.0,0.2,17.0
cooperative_flock,17.3,100.0,0.19,17.11
cooperative_flock,16.4,100.0,0.2,16.2
cooperative_flock,16.9,100.0,0.19,16.72
cooperative_flock,18.01,100.0,0.21,17.8
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,17.7,100.0,0.2,17.55
cooperative_flock,17.31,100.0,0.21,17.1
cooperative_flock,16.91,100.0,0.21,16.7
cooperative_flock,17.09,100.0,0.19,16.9
cooperative_flock,17.57,100.0,0.18,17.39
cooperative_flock,17.4,100.0,0.2,17.21
cooperative_flock,17.4,100.0,0.19,17.21
cooperative_flock,17.1,100.0,0.2,16.9
cooperative_flock,17.42,100.0,0.22,17.2
cooperative_flock,16.9,100.0,0.2,16.7
cooperative_flock,17.59,100.0,0.19,17.41
