Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,15.2,100.0,0.18,15.05
cooperative_flock,15.89,100.0,0.19,15.7
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,15.78,100.0,0.18,15.6
cooperative_flock,15.7,100.0,0.2,15.51
cooperative_flock,15.49,100.0,0.18,15.31
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.9,100.0,0.19,15.71
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,16.8,100.0,0.2,16.61
cooperative_flock,15.78,100.0,0.19,15.59
cooperative_flock,15.77,100.0,0.18,15.6
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.89,100.0,0.18,15.71
cooperative_flock,15.6,100.0,0.2,15.4
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.89,100.0,0.19,15.7
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.9,100.0,0.19,15.71
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.58,100.0,0.18,15.44
cooperative_flock,15.89,100.0,0.19,15.7
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,16.38,100.0,0.19,16.19
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.68,100.0,0.18,15.5
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.9,100.0,0.2,15.7
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,16.08,100.0,0.18,15.9
cooperative_flock,15.98,100.0,0.19,15.8
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,16.2,100.0,0.19,16.01
cooperative_flock,15.7,100.0,0.2,15.5
cooperative_flock,15.79,100.0,0.19,15.6
cooperative_flock,15.6,100.0,0.2,15.4
cooperative_flock,15.7,100.0,0.19,15.51
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.8,100.0,0.19,15.64
cooperative_flock,15.19,100.0,0.19,15.0
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.81,100.0,0.22,15.59
cooperative_flock,15.78,100.0,0.18,15.6
cooperative_flock,15.87,100.0,0.19,15.69
cooperative_flock,15.7,100.0,0.19,15.51
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,16.19,100.0,0.19,16.01
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.68,100.0,0.18,15.5
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.9,100.0,0.19,15.71
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,15.69,100.0,0.2,15.49
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,15.68,100.0,0.18,15.5
cooperative_flock,15.57,100.0,0.18,15.39
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.7,100.0,0.19,15.55
cooperative_flock,15.9,100.0,0.19,15.71
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,16.3,100.0,0.2,16.11
cooperative_flock,15.69,100.0,0.19,15.51
cooperative_flock,15.1,100.0,0.19,14.91
cooperative_flock,15.88,100.0,0.18,15.7
cooperative_flock,15.98,100.0,0.18,15.8
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,15.6,100.0,0.2,15.41
cooperative_flock,16.2,100.0,0.19,16.01
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,15.78,100.0,0.19,15.59
cooperative_flock,15.68,100.0,0.18,15.49
cooperative_flock,15.78,100.0,0.18,15.6
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,16.2,100.0,0.19,16.01
cooperative_flock,15.99,100.0,0.19,15.84
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.8,100.0,0.2,15.6
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.78,100.0,0.18,15.6
cooperative_flock,15.39,100.0,0.19,15.2
