Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,15.3,100.0,0.18,15.15
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.7,100.0,0.2,15.5
cooperative_flock,15.1,100.0,0.19,14.91
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.39,100.0,0.2,15.2
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.3,100.0,0.18,15.12
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.9,100.0,0.19,15.71
cooperative_flock,15.17,100.0,0.18,15.0
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.3,100.0,0.2,15.11
cooperative_flock,15.68,100.0,0.18,15.49
cooperative_flock,15.5,100.0,0.19,15.35
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.57,100.0,0.18,15.39
cooperative_flock,15.37,100.0,0.18,15.19
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.47,100.0,0.18,15.29
cooperative_flock,15.38,100.0,0.19,15.19
cooperative_flock,15.37,100.0,0.18,15.19
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.3,100.0,0.2,15.11
cooperative_flock,15.78,100.0,0.18,15.6
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.38,100.0,0.18,15.23
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.29,100.0,0.18,15.11
cooperative_flock,15.29,100.0,0.2,15.1
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.6,100.0,0.19,15.42
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.47,100.0,0.18,15.29
cooperative_flock,15.72,100.0,0.22,15.5
cooperative_flock,15.4,100.0,0.19,15.22
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.39,100.0,0.19,15.21
cooperative_flock,15.42,100.0,0.22,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.4,100.0,0.2,15.23
cooperative_flock,15.47,100.0,0.18,15.3
cooperative_flock,15.38,100.0,0.19,15.19
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.68,100.0,0.18,15.5
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.3,100.0,0.19,15.12
cooperative_flock,15.31,100.0,0.21,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.37,100.0,0.18,15.19
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.49,100.0,0.19,15.31
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.3,100.0,0.2,15.11
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.39,100.0,0.19,15.21
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.7,100.0,0.19,15.51
cooperative_flock,15.39,100.0,0.19,15.23
cooperative_flock,15.3,100.0,0.19,15.12
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.47,100.0,0.18,15.3
cooperative_flock,15.7,100.0,0.2,15.51
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.49,100.0,0.19,15.3
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.4,100.0,0.19,15.22
cooperative_flock,15.39,100.0,0.18,15.21
divided_flock,18.59,100.0,5.29,13.34
divided_flock,19.7,100.0,5.69,14.01
divided_flock,18.41,100.0,5.61,12.8
divided_flock,18.2,100.0,6.5,11.7
divided_flock,17.68,100.0,5.58,12.1
divided_flock,19.3,100.0,5.8,13.5
divided_flock,18.89,100.0,5.88,13.0
divided_flock,18.28,100.0,5.58,12.7
divided_flock,20.19,100.0,5.49,14.7
divided_flock,18.4,100.0,6.3,12.1
divided_flock,22.8,100.0,6.0,16.8
divided_flock,17.8,100.0,5.69,12.11
divided_flock,19.0,100.0,5.3,13.7
