Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,19.16,100.0,0.46,18.73
cooperative_flock,17.5,100.0,0.2,17.31
cooperative_flock,23.5,100.0,0.2,23.3
cooperative_flock,18.9,100.0,0.19,18.72
cooperative_flock,19.0,100.0,0.2,18.8
cooperative_flock,17.51,100.0,0.21,17.3
cooperative_flock,22.9,100.0,0.19,22.71
cooperative_flock,17.83,100.0,0.23,17.6
cooperative_flock,19.45,100.0,0.25,19.2
cooperative_flock,20.12,100.0,0.22,19.9
cooperative_flock,17.91,100.0,0.21,17.7
cooperative_flock,21.1,100.0,0.19,20.91
cooperative_flock,18.29,100.0,0.19,18.11
cooperative_flock,24.28,100.0,0.18,24.1
cooperative_flock,17.2,100.0,0.18,17.02
cooperative_flock,16.58,100.0,0.18,16.4
cooperative_flock,19.5,100.0,0.19,19.31
cooperative_flock,18.78,100.0,0.18,18.6
cooperative_flock,17.5,100.0,0.19,17.31
cooperative_flock,18.12,100.0,0.23,17.9
cooperative_flock,16.29,100.0,0.19,16.14
cooperative_flock,26.07,100.0,0.18,25.89
cooperative_flock,16.34,100.0,0.25,16.1
cooperative_flock,17.39,100.0,0.19,17.2
cooperative_flock,17.57,100.0,0.17,17.39
cooperative_flock,16.27,100.0,0.2,16.08
cooperative_flock,16.6,100.0,0.2,16.41
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,18.38,100.0,0.18,18.2
cooperative_flock,50.0,0.0,1.19,48.82
cooperative_flock,19.18,100.0,0.18,19.0
cooperative_flock,17.2,100.0,0.2,17.0
cooperative_flock,19.4,100.0,0.2,19.2
cooperative_flock,20.56,100.0,0.16,20.39
cooperative_flock,16.38,100.0,0.18,16.2
cooperative_flock,16.38,100.0,0.18,16.2
cooperative_flock,17.59,100.0,0.18,17.4
cooperative_flock,18.88,100.0,0.18,18.7
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,17.5,100.0,0.19,17.31
cooperative_flock,16.4,100.0,0.19,16.26
cooperative_flock,21.39,100.0,0.19,21.2
cooperative_flock,17.67,100.0,0.18,17.5
cooperative_flock,18.0,100.0,0.2,17.81
cooperative_flock,16.08,100.0,0.18,15.9
cooperative_flock,18.68,100.0,0.18,18.5
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,17.98,100.0,0.18,17.8
cooperative_flock,18.1,100.0,0.2,17.9
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,19.1,100.0,0.19,18.91
cooperative_flock,16.89,100.0,0.19,16.7
cooperative_flock,18.18,100.0,0.18,18.0
cooperative_flock,17.1,100.0,0.2,16.9
cooperative_flock,18.1,100.0,0.19,17.91
cooperative_flock,19.28,100.0,0.18,19.1
cooperative_flock,17.57,100.0,0.18,17.39
cooperative_flock,19.39,100.0,0.19,19.2
cooperative_flock,19.81,100.0,0.21,19.6
cooperative_flock,19.9,100.0,0.19,19.72
cooperative_flock,21.5,100.0,0.2,21.34
cooperative_flock,17.68,100.0,0.18,17.5
cooperative_flock,16.9,100.0,0.19,16.71
cooperative_flock,17.2,100.0,0.19,17.01
cooperative_flock,21.59,100.0,0.19,21.4
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,17.0,100.0,0.19,16.81
cooperative_flock,17.0,100.0,0.19,16.81
cooperative_flock,18.0,100.0,0.19,17.81
cooperative_flock,15.87,100.0,0.18,15.69
cooperative_flock,17.87,100.0,0.17,17.7
cooperative_flock,16.6,100.0,0.19,16.41
cooperative_flock,17.08,100.0,0.18,16.9
cooperative_flock,50.0,0.0,7.99,42.01
cooperative_flock,18.89,100.0,0.19,18.7
cooperative_flock,17.7,100.0,0.2,17.5
cooperative_flock,16.98,100.0,0.18,16.8
cooperative_flock,33.4,100.0,0.19,33.21
cooperative_flock,18.4,100.0,0.19,18.21
cooperative_flock,18.68,100.0,0.18,18.5
cooperative_flock,17.48,100.0,0.18,17.34
cooperative_flock,18.59,100.0,0.19,18.41
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,18.39,100.0,0.19,18.2
cooperative_flock,19.18,100.0,0.18,19.0
cooperative_flock,16.3,100.0,0.19,16.11
cooperative_flock,18.6,100.0,0.19,18.41
cooperative_flock,16.87,100.0,0.18,16.69
cooperative_flock,16.47,100.0,0.18,16.29
cooperative_flock,17.47,100.0,0.18,17.29
cooperative_flock,16.1,100.0,0.2,15.91
cooperative_flock,20.09,100.0,0.18,19.9
cooperative_flock,16.98,100.0,0.18,16.8
cooperative_flock,16.71,100.0,0.21,16.5
cooperative_flock,18.08,100.0,0.18,17.9
cooperative_flock,15.98,100.0,0.18,15.8
cooperative_flock,24.3,100.0,0.2,24.1
cooperative_flock,19.1,100.0,0.2,18.91
cooperative_flock,19.28,100.0,0.18,19.1
cooperative_flock,17.0,100.0,0.2,16.8
divided_flock,50.0,0.0,32.7,17.3
divided_flock,50.0,0.0,30.3,19.7
divided_flock,50.08,0.0,30.48,19.6
divided_flock,50.08,0.0,38.08,12.0
divided_flock,50.0,0.0,21.4,28.6
divided_flock,50.0,0.0,30.7,19.3
divided_flock,50.0,0.0,33.7,16.3
divided_flock,39.2,100.0,15.5,23.7
divided_flock,39.8,100.0,15.1,24.7
divided_flock,36.0,100.0,15.3,20.7
divided_flock,40.97,100.0,17.67,23.3
divided_flock,43.78,100.0,18.68,25.1
