Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.58,100.0,0.18,16.44
cooperative_flock,16.41,100.0,0.21,16.2
cooperative_flock,16.5,100.0,0.19,16.31
cooperative_flock,16.19,100.0,0.19,16.0
cooperative_flock,16.1,100.0,0.19,15.91
cooperative_flock,16.29,100.0,0.18,16.1
cooperative_flock,16.58,100.0,0.18,16.4
cooperative_flock,15.8,100.0,0.19,15.61
cooperative_flock,16.29,100.0,0.19,16.1
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,16.0,100.0,0.19,15.81
cooperative_flock,16.4,100.0,0.2,16.2
cooperative_flock,16.88,100.0,0.18,16.7
cooperative_flock,16.09,100.0,0.19,15.9
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,15.98,100.0,0.18,15.8
cooperative_flock,16.2,100.0,0.19,16.02
cooperative_flock,17.5,100.0,0.19,17.31
cooperative_flock,16.11,100.0,0.21,15.9
cooperative_flock,16.0,100.0,0.2,15.8
cooperative_flock,16.79,100.0,0.19,16.64
cooperative_flock,15.98,100.0,0.18,15.8
cooperative_flock,16.8,100.0,0.18,16.61
cooperative_flock,16.3,100.0,0.19,16.11
cooperative_flock,15.98,100.0,0.18,15.8
cooperative_flock,16.19,100.0,0.19,16.0
cooperative_flock,16.27,100.0,0.18,16.08
cooperative_flock,15.77,100.0,0.18,15.59
cooperative_flock,16.4,100.0,0.2,16.2
cooperative_flock,16.38,100.0,0.18,16.2
cooperative_flock,16.28,100.0,0.18,16.1
cooperative_flock,16.7,100.0,0.19,16.51
cooperative_flock,16.7,100.0,0.2,16.51
cooperative_flock,15.68,100.0,0.18,15.5
cooperative_flock,16.59,100.0,0.19,16.4
cooperative_flock,16.18,100.0,0.18,16.0
cooperative_flock,16.1,100.0,0.19,15.91
cooperative_flock,16.3,100.0,0.2,16.11
cooperative_flock,16.2,100.0,0.19,16.01
cooperative_flock,17.68,100.0,0.18,17.5
cooperative_flock,16.38,100.0,0.18,16.23
cooperative_flock,16.3,100.0,0.19,16.11
cooperative_flock,16.0,100.0,0.2,15.81
cooperative_flock,16.4,100.0,0.19,16.21
cooperative_flock,17.17,100.0,0.18,16.99
cooperative_flock,16.17,100.0,0.18,15.99
cooperative_flock,17.0,100.0,0.2,16.8
cooperative_flock,16.1,100.0,0.2,15.91
