Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,22.2,100.0,0.18,22.06
cooperative_flock,37.59,100.0,5.89,31.7
cooperative_flock,34.09,100.0,0.18,33.9
cooperative_flock,40.68,100.0,0.18,40.5
cooperative_flock,30.18,100.0,0.19,30.0
cooperative_flock,27.8,100.0,0.19,27.61
cooperative_flock,22.89,100.0,0.19,22.7
cooperative_flock,26.78,100.0,0.18,26.6
cooperative_flock,50.1,0.0,19.29,30.81
cooperative_flock,22.2,100.0,0.19,22.01
cooperative_flock,24.88,100.0,0.19,24.7
cooperative_flock,37.97,100.0,0.18,37.8
cooperative_flock,26.27,100.0,0.18,26.1
cooperative_flock,25.4,100.0,0.19,25.21
cooperative_flock,19.89,100.0,0.18,19.7
cooperative_flock,21.2,100.0,0.2,21.0
cooperative_flock,25.48,100.0,0.18,25.3
cooperative_flock,26.3,100.0,0.19,26.11
cooperative_flock,20.48,100.0,0.18,20.3
cooperative_flock,50.09,0.0,0.18,49.9
cooperative_flock,27.39,100.0,0.19,27.23
cooperative_flock,46.48,100.0,0.18,46.3
cooperative_flock,28.1,100.0,0.19,27.91
cooperative_flock,50.08,0.0,0.18,49.9
cooperative_flock,19.88,100.0,0.18,19.7
cooperative_flock,36.3,100.0,0.19,36.11
cooperative_flock,23.1,100.0,0.19,22.91
cooperative_flock,38.2,100.0,4.99,33.22
cooperative_flock,28.08,100.0,0.18,27.9
cooperative_flock,23.38,100.0,0.18,23.2
cooperative_flock,20.68,100.0,0.18,20.5
cooperative_flock,30.77,100.0,0.18,30.6
cooperative_flock,24.47,100.0,0.18,24.29
cooperative_flock,23.97,100.0,0.18,23.79
cooperative_flock,20.4,100.0,0.19,20.21
cooperative_flock,25.3,100.0,0.19,25.11
cooperative_flock,23.8,100.0,0.18,23.61
cooperative_flock,24.18,100.0,0.18,24.0
cooperative_flock,24.77,100.0,0.17,24.6
cooperative_flock,26.89,100.0,0.19,26.7
cooperative_flock,50.1,0.0,6.29,43.82
cooperative_flock,21.38,100.0,0.18,21.2
cooperative_flock,24.7,100.0,0.19,24.51
cooperative_flock,25.49,100.0,0.19,25.3
cooperative_flock,25.81,100.0,0.21,25.6
cooperative_flock,28.59,100.0,0.18,28.4
cooperative_flock,19.58,100.0,0.18,19.4
cooperative_flock,40.79,100.0,0.19,40.6
cooperative_flock,23.08,100.0,0.18,22.9
cooperative_flock,19.39,100.0,0.19,19.2
cooperative_flock,32.48,100.0,0.18,32.3
cooperative_flock,26.08,100.0,0.18,25.9
cooperative_flock,26.0,100.0,0.2,25.81
cooperative_flock,27.29,100.0,0.19,27.1
cooperative_flock,22.29,100.0,0.19,22.11
