Testtype,Vinkel,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,15,15.62,100.0,0.33,15.29
cooperative_flock,15,15.84,100.0,0.46,15.38
cooperative_flock,15,15.49,100.0,0.35,15.14
cooperative_flock,15,16.29,100.0,0.36,15.99
cooperative_flock,15,15.56,100.0,0.34,15.23
cooperative_flock,15,15.56,100.0,0.32,15.25
cooperative_flock,15,15.58,100.0,0.49,15.1
cooperative_flock,15,15.5,100.0,0.41,15.11
cooperative_flock,15,15.73,100.0,0.45,15.28
cooperative_flock,15,15.38,100.0,0.35,15.04
cooperative_flock,15,15.77,100.0,0.5,15.27
cooperative_flock,15,15.77,100.0,0.49,15.28
cooperative_flock,15,15.64,100.0,0.4,15.25
cooperative_flock,15,15.46,100.0,0.36,15.11
cooperative_flock,15,15.54,100.0,0.32,15.22
cooperative_flock,15,15.52,100.0,0.31,15.21
cooperative_flock,15,15.72,100.0,0.45,15.28
cooperative_flock,15,15.54,100.0,0.39,15.15
cooperative_flock,15,15.67,100.0,0.39,15.28
cooperative_flock,15,15.57,100.0,0.37,15.2
cooperative_flock,15,15.44,100.0,0.28,15.16
cooperative_flock,15,15.7,100.0,0.47,15.24
cooperative_flock,15,15.54,100.0,0.39,15.15
cooperative_flock,15,16.17,100.0,0.34,15.92
cooperative_flock,15,15.7,100.0,0.51,15.18
cooperative_flock,15,15.59,100.0,0.33,15.26
cooperative_flock,15,15.75,100.0,0.45,15.31
cooperative_flock,15,15.67,100.0,0.63,15.04
cooperative_flock,15,15.56,100.0,0.47,15.09
cooperative_flock,15,15.82,100.0,0.48,15.34
cooperative_flock,15,15.71,100.0,0.34,15.37
cooperative_flock,15,15.67,100.0,0.38,15.28
cooperative_flock,15,15.6,100.0,0.42,15.17
cooperative_flock,15,15.63,100.0,0.45,15.18
cooperative_flock,15,15.6,100.0,0.42,15.18
cooperative_flock,15,15.62,100.0,0.43,15.2
cooperative_flock,15,15.36,100.0,0.3,15.06
cooperative_flock,15,15.55,100.0,0.38,15.18
cooperative_flock,15,15.36,100.0,0.33,15.03
cooperative_flock,15,15.61,100.0,0.39,15.22
cooperative_flock,15,15.63,100.0,0.43,15.2
cooperative_flock,15,15.73,100.0,0.43,15.3
cooperative_flock,15,15.63,100.0,0.41,15.22
cooperative_flock,20,16.25,100.0,0.49,15.82
cooperative_flock,20,15.66,100.0,0.52,15.15
cooperative_flock,20,15.68,100.0,0.42,15.26
cooperative_flock,20,15.59,100.0,0.41,15.19
cooperative_flock,20,15.68,100.0,0.4,15.29
cooperative_flock,20,15.64,100.0,0.42,15.22
cooperative_flock,20,15.64,100.0,0.49,15.14
cooperative_flock,20,15.76,100.0,0.5,15.26
cooperative_flock,20,15.5,100.0,0.35,15.15
cooperative_flock,20,15.73,100.0,0.42,15.31
cooperative_flock,20,15.62,100.0,0.41,15.22
cooperative_flock,20,15.59,100.0,0.34,15.25
cooperative_flock,20,15.7,100.0,0.42,15.28
cooperative_flock,20,15.61,100.0,0.4,15.21
cooperative_flock,20,15.63,100.0,0.42,15.21
cooperative_flock,20,15.64,100.0,0.43,15.22
cooperative_flock,20,15.7,100.0,0.42,15.28
cooperative_flock,20,15.7,100.0,0.51,15.2
cooperative_flock,20,15.63,100.0,0.36,15.27
cooperative_flock,20,15.5,100.0,0.29,15.22
cooperative_flock,20,16.26,100.0,0.39,15.94
cooperative_flock,20,15.54,100.0,0.38,15.16
cooperative_flock,20,15.6,100.0,0.38,15.23
cooperative_flock,20,15.78,100.0,0.44,15.34
cooperative_flock,20,15.63,100.0,0.38,15.25
cooperative_flock,20,15.43,100.0,0.32,15.11
cooperative_flock,20,15.37,100.0,0.37,14.99
cooperative_flock,20,15.62,100.0,0.33,15.29
cooperative_flock,20,15.56,100.0,0.37,15.2
cooperative_flock,20,15.8,100.0,0.47,15.33
cooperative_flock,20,15.43,100.0,0.33,15.1
cooperative_flock,20,15.72,100.0,0.44,15.29
cooperative_flock,20,15.75,100.0,0.45,15.3
cooperative_flock,20,15.58,100.0,0.33,15.26
cooperative_flock,20,15.6,100.0,0.38,15.22
cooperative_flock,20,15.75,100.0,0.55,15.2
cooperative_flock,20,15.52,100.0,0.37,15.15
cooperative_flock,20,15.63,100.0,0.29,15.34
cooperative_flock,20,15.6,100.0,0.37,15.23
cooperative_flock,20,15.59,100.0,0.43,15.17
cooperative_flock,20,15.8,100.0,0.36,15.53
cooperative_flock,20,15.4,100.0,0.43,14.97
cooperative_flock,20,15.59,100.0,0.43,15.16
cooperative_flock,20,15.63,100.0,0.32,15.31
cooperative_flock,20,15.68,100.0,0.49,15.19
cooperative_flock,20,15.54,100.0,0.36,15.18
cooperative_flock,20,15.26,100.0,0.3,14.98
cooperative_flock,20,15.53,100.0,0.28,15.26
cooperative_flock,20,15.71,100.0,0.35,15.37
cooperative_flock,20,15.41,100.0,0.47,14.95
cooperative_flock,20,15.66,100.0,0.36,15.3
cooperative_flock,20,15.66,100.0,0.35,15.32
cooperative_flock,20,15.57,100.0,0.37,15.2
cooperative_flock,20,15.54,100.0,0.34,15.2
cooperative_flock,20,15.45,100.0,0.35,15.1
cooperative_flock,20,15.68,100.0,0.47,15.22
cooperative_flock,20,15.78,100.0,0.45,15.33
cooperative_flock,20,15.49,100.0,0.43,15.06
cooperative_flock,20,15.65,100.0,0.39,15.26
cooperative_flock,20,15.52,100.0,0.46,15.06
cooperative_flock,20,15.98,100.0,0.45,15.6
cooperative_flock,20,15.4,100.0,0.31,15.09
cooperative_flock,20,15.79,100.0,0.49,15.3
cooperative_flock,20,15.38,100.0,0.55,14.84
cooperative_flock,20,15.26,100.0,0.35,14.91
cooperative_flock,20,15.62,100.0,0.36,15.27
cooperative_flock,20,15.47,100.0,0.38,15.09
cooperative_flock,20,15.59,100.0,0.36,15.24
cooperative_flock,20,15.59,100.0,0.35,15.24
cooperative_flock,20,15.62,100.0,0.39,15.23
cooperative_flock,20,15.73,100.0,0.5,15.23
cooperative_flock,20,15.43,100.0,0.3,15.13
cooperative_flock,20,15.48,100.0,0.38,15.1
cooperative_flock,20,15.36,100.0,0.29,15.07
cooperative_flock,20,15.64,100.0,0.36,15.28
cooperative_flock,20,15.56,100.0,0.38,15.18
cooperative_flock,20,15.74,100.0,0.51,15.24
cooperative_flock,20,15.57,100.0,0.3,15.27
cooperative_flock,20,15.64,100.0,0.33,15.31
cooperative_flock,20,15.47,100.0,0.39,15.09
cooperative_flock,20,16.18,100.0,0.53,15.72
cooperative_flock,20,15.51,100.0,0.55,14.96
cooperative_flock,20,15.46,100.0,0.31,15.16
cooperative_flock,20,15.62,100.0,0.42,15.2
cooperative_flock,20,15.38,100.0,0.49,14.89
cooperative_flock,20,15.68,100.0,0.36,15.31
cooperative_flock,20,15.58,100.0,0.42,15.16
cooperative_flock,20,15.7,100.0,0.44,15.26
cooperative_flock,20,15.63,100.0,0.38,15.26
cooperative_flock,20,15.57,100.0,0.31,15.26
cooperative_flock,20,15.64,100.0,0.39,15.25
cooperative_flock,20,15.56,100.0,0.36,15.21
cooperative_flock,20,15.74,100.0,0.52,15.23
cooperative_flock,20,15.58,100.0,0.33,15.25
cooperative_flock,20,15.65,100.0,0.46,15.19
cooperative_flock,20,15.78,100.0,0.42,15.37
cooperative_flock,20,15.39,100.0,0.47,14.92
cooperative_flock,20,15.44,100.0,0.34,15.1
cooperative_flock,20,15.42,100.0,0.28,15.15
cooperative_flock,20,15.39,100.0,0.42,14.97
cooperative_flock,25,16.35,100.0,0.3,16.13
cooperative_flock,25,15.74,100.0,0.47,15.27
cooperative_flock,25,15.61,100.0,0.29,15.31
cooperative_flock,25,15.92,100.0,0.45,15.48
cooperative_flock,25,15.86,100.0,0.48,15.39
cooperative_flock,25,15.58,100.0,0.37,15.22
cooperative_flock,25,15.7,100.0,0.48,15.22
cooperative_flock,25,15.79,100.0,0.43,15.37
cooperative_flock,25,15.75,100.0,0.47,15.29
cooperative_flock,25,15.74,100.0,0.36,15.39
cooperative_flock,25,15.7,100.0,0.39,15.3
cooperative_flock,25,15.64,100.0,0.51,15.13
cooperative_flock,25,15.98,100.0,0.53,15.46
cooperative_flock,25,15.7,100.0,0.45,15.26
cooperative_flock,25,15.56,100.0,0.4,15.16
cooperative_flock,25,15.94,100.0,0.45,15.49
cooperative_flock,25,15.51,100.0,0.34,15.17
cooperative_flock,25,15.63,100.0,0.4,15.23
cooperative_flock,25,15.63,100.0,0.28,15.35
cooperative_flock,25,15.57,100.0,0.28,15.3
cooperative_flock,25,16.53,100.0,0.49,16.04
cooperative_flock,25,15.72,100.0,0.38,15.34
cooperative_flock,25,15.79,100.0,0.37,15.42
cooperative_flock,25,15.58,100.0,0.42,15.16
cooperative_flock,25,15.83,100.0,0.52,15.31
cooperative_flock,25,15.77,100.0,0.41,15.36
cooperative_flock,25,15.53,100.0,0.32,15.22
cooperative_flock,25,15.77,100.0,0.47,15.29
cooperative_flock,25,15.76,100.0,0.44,15.32
cooperative_flock,25,15.53,100.0,0.37,15.16
cooperative_flock,25,15.85,100.0,0.45,15.4
cooperative_flock,25,15.85,100.0,0.49,15.36
cooperative_flock,25,15.54,100.0,0.29,15.25
cooperative_flock,25,15.62,100.0,0.38,15.24
cooperative_flock,25,15.73,100.0,0.43,15.3
cooperative_flock,25,15.62,100.0,0.45,15.17
cooperative_flock,25,15.61,100.0,0.36,15.26
cooperative_flock,25,15.65,100.0,0.33,15.32
cooperative_flock,25,15.79,100.0,0.38,15.41
cooperative_flock,25,15.71,100.0,0.28,15.43
cooperative_flock,25,16.36,100.0,0.4,16.02
cooperative_flock,25,15.49,100.0,0.38,15.12
cooperative_flock,25,15.76,100.0,0.4,15.37
cooperative_flock,25,15.62,100.0,0.34,15.28
cooperative_flock,25,15.69,100.0,0.44,15.25
cooperative_flock,25,15.56,100.0,0.35,15.21
cooperative_flock,25,15.7,100.0,0.36,15.35
cooperative_flock,25,15.75,100.0,0.38,15.37
cooperative_flock,25,15.91,100.0,0.5,15.41
cooperative_flock,25,15.71,100.0,0.39,15.32
cooperative_flock,25,15.63,100.0,0.37,15.27
cooperative_flock,25,15.83,100.0,0.49,15.34
cooperative_flock,25,15.56,100.0,0.33,15.24
cooperative_flock,25,15.9,100.0,0.42,15.48
cooperative_flock,25,15.81,100.0,0.46,15.35
cooperative_flock,25,15.56,100.0,0.35,15.21
cooperative_flock,25,15.52,100.0,0.41,15.12
cooperative_flock,25,15.66,100.0,0.33,15.33
cooperative_flock,25,15.67,100.0,0.4,15.28
cooperative_flock,25,15.84,100.0,0.48,15.36
cooperative_flock,25,16.09,100.0,0.4,15.77
cooperative_flock,25,15.63,100.0,0.26,15.37
cooperative_flock,25,15.73,100.0,0.4,15.33
cooperative_flock,25,15.74,100.0,0.33,15.41
cooperative_flock,25,15.6,100.0,0.37,15.23
cooperative_flock,25,15.81,100.0,0.37,15.44
cooperative_flock,25,15.83,100.0,0.44,15.39
cooperative_flock,25,15.75,100.0,0.44,15.31
cooperative_flock,25,15.76,100.0,0.43,15.33
cooperative_flock,25,15.54,100.0,0.34,15.2
cooperative_flock,25,15.81,100.0,0.5,15.32
cooperative_flock,25,15.67,100.0,0.43,15.24
cooperative_flock,25,15.73,100.0,0.45,15.28
cooperative_flock,25,15.45,100.0,0.32,15.13
cooperative_flock,25,15.8,100.0,0.45,15.35
cooperative_flock,25,15.73,100.0,0.34,15.39
cooperative_flock,25,15.74,100.0,0.35,15.39
cooperative_flock,25,16.0,100.0,0.6,15.41
cooperative_flock,25,15.54,100.0,0.35,15.2
cooperative_flock,25,15.73,100.0,0.42,15.31
cooperative_flock,25,16.37,100.0,0.28,16.16
cooperative_flock,25,15.5,100.0,0.38,15.12
cooperative_flock,25,15.66,100.0,0.34,15.32
cooperative_flock,25,15.82,100.0,0.45,15.38
cooperative_flock,25,15.74,100.0,0.32,15.43
cooperative_flock,25,15.69,100.0,0.39,15.29
cooperative_flock,25,15.52,100.0,0.36,15.15
cooperative_flock,25,15.7,100.0,0.28,15.42
cooperative_flock,25,15.7,100.0,0.4,15.31
cooperative_flock,25,15.57,100.0,0.33,15.25
cooperative_flock,25,15.74,100.0,0.4,15.34
cooperative_flock,25,15.62,100.0,0.3,15.32
cooperative_flock,25,15.52,100.0,0.33,15.19
cooperative_flock,25,15.24,100.0,0.33,14.91
cooperative_flock,25,15.63,100.0,0.38,15.25
cooperative_flock,25,15.74,100.0,0.33,15.42
cooperative_flock,25,15.66,100.0,0.32,15.35
cooperative_flock,25,15.63,100.0,0.36,15.27
cooperative_flock,25,15.79,100.0,0.35,15.44
cooperative_flock,25,15.76,100.0,0.36,15.41
cooperative_flock,30,16.45,100.0,0.43,16.08
cooperative_flock,30,15.79,100.0,0.39,15.41
cooperative_flock,30,16.12,100.0,0.41,15.71
cooperative_flock,30,15.94,100.0,0.36,15.58
cooperative_flock,30,16.19,100.0,0.43,15.76
cooperative_flock,30,16.29,100.0,0.47,15.81
cooperative_flock,30,16.12,100.0,0.43,15.7
cooperative_flock,30,15.88,100.0,0.33,15.55
cooperative_flock,30,15.82,100.0,0.37,15.46
cooperative_flock,30,16.17,100.0,0.41,15.76
cooperative_flock,30,15.87,100.0,0.36,15.51
cooperative_flock,30,16.09,100.0,0.45,15.65
cooperative_flock,30,16.0,100.0,0.46,15.54
cooperative_flock,30,16.15,100.0,0.39,15.76
cooperative_flock,30,15.77,100.0,0.45,15.32
cooperative_flock,30,16.11,100.0,0.52,15.6
cooperative_flock,30,16.02,100.0,0.23,15.79
cooperative_flock,30,15.98,100.0,0.37,15.62
cooperative_flock,30,16.09,100.0,0.4,15.69
cooperative_flock,30,16.28,100.0,0.4,15.89
cooperative_flock,30,16.62,100.0,0.36,16.26
cooperative_flock,30,15.84,100.0,0.38,15.46
cooperative_flock,30,15.75,100.0,0.39,15.36
cooperative_flock,30,15.91,100.0,0.29,15.63
cooperative_flock,30,15.8,100.0,0.31,15.49
cooperative_flock,30,16.15,100.0,0.45,15.7
cooperative_flock,30,16.15,100.0,0.42,15.73
cooperative_flock,30,15.46,100.0,0.31,15.15
cooperative_flock,30,16.18,100.0,0.33,15.85
cooperative_flock,30,15.89,100.0,0.44,15.45
cooperative_flock,30,16.11,100.0,0.29,15.82
cooperative_flock,30,16.09,100.0,0.34,15.77
cooperative_flock,30,16.07,100.0,0.44,15.63
cooperative_flock,30,15.89,100.0,0.44,15.45
cooperative_flock,30,16.08,100.0,0.35,15.74
cooperative_flock,30,15.89,100.0,0.4,15.49
cooperative_flock,30,15.96,100.0,0.28,15.68
cooperative_flock,30,16.16,100.0,0.32,15.84
cooperative_flock,30,15.8,100.0,0.38,15.42
cooperative_flock,30,16.04,100.0,0.32,15.72
cooperative_flock,30,16.26,100.0,0.4,15.94
cooperative_flock,30,15.94,100.0,0.3,15.64
cooperative_flock,30,15.99,100.0,0.35,15.65
cooperative_flock,30,16.3,100.0,0.39,15.92
cooperative_flock,30,16.35,100.0,0.55,15.8
cooperative_flock,30,16.07,100.0,0.32,15.76
cooperative_flock,30,15.87,100.0,0.36,15.51
cooperative_flock,30,16.16,100.0,0.35,15.81
cooperative_flock,30,15.51,100.0,0.4,15.12
cooperative_flock,30,16.05,100.0,0.4,15.66
cooperative_flock,30,16.1,100.0,0.34,15.77
cooperative_flock,30,15.88,100.0,0.35,15.54
cooperative_flock,30,15.94,100.0,0.27,15.67
cooperative_flock,30,16.12,100.0,0.43,15.69
cooperative_flock,30,15.86,100.0,0.35,15.5
cooperative_flock,30,15.85,100.0,0.37,15.48
cooperative_flock,30,16.04,100.0,0.34,15.71
cooperative_flock,30,16.25,100.0,0.51,15.75
cooperative_flock,30,16.16,100.0,0.48,15.68
cooperative_flock,30,16.14,100.0,0.39,15.76
cooperative_flock,30,16.44,100.0,0.45,16.06
cooperative_flock,30,16.15,100.0,0.35,15.8
cooperative_flock,30,16.27,100.0,0.48,15.79
cooperative_flock,30,16.0,100.0,0.36,15.65
cooperative_flock,30,15.97,100.0,0.4,15.58
cooperative_flock,30,16.04,100.0,0.3,15.74
cooperative_flock,30,16.21,100.0,0.48,15.73
cooperative_flock,30,15.98,100.0,0.42,15.56
cooperative_flock,30,15.7,100.0,0.4,15.31
cooperative_flock,30,16.02,100.0,0.33,15.69
cooperative_flock,30,15.91,100.0,0.53,15.38
cooperative_flock,30,15.99,100.0,0.44,15.56
cooperative_flock,30,15.85,100.0,0.4,15.45
cooperative_flock,30,15.63,100.0,0.31,15.32
cooperative_flock,30,15.89,100.0,0.48,15.42
cooperative_flock,30,15.88,100.0,0.36,15.52
cooperative_flock,30,16.13,100.0,0.42,15.72
cooperative_flock,30,15.83,100.0,0.41,15.43
cooperative_flock,30,16.05,100.0,0.43,15.62
cooperative_flock,30,16.31,100.0,0.39,15.92
cooperative_flock,30,16.82,100.0,0.48,16.34
cooperative_flock,30,16.2,100.0,0.44,15.76
cooperative_flock,30,16.17,100.0,0.38,15.8
cooperative_flock,30,16.31,100.0,0.39,15.92
cooperative_flock,30,16.13,100.0,0.48,15.65
cooperative_flock,30,15.9,100.0,0.38,15.52
cooperative_flock,30,16.32,100.0,0.48,15.84
cooperative_flock,30,16.01,100.0,0.41,15.6
cooperative_flock,30,15.92,100.0,0.33,15.6
cooperative_flock,30,15.98,100.0,0.27,15.71
cooperative_flock,30,16.18,100.0,0.31,15.87
cooperative_flock,30,16.1,100.0,0.34,15.76
cooperative_flock,30,15.89,100.0,0.34,15.55
cooperative_flock,30,16.06,100.0,0.5,15.56
cooperative_flock,30,15.68,100.0,0.33,15.36
cooperative_flock,30,15.94,100.0,0.39,15.55
cooperative_flock,30,16.11,100.0,0.37,15.74
cooperative_flock,30,15.95,100.0,0.35,15.6
cooperative_flock,30,16.27,100.0,0.46,15.81
cooperative_flock,30,16.07,100.0,0.32,15.76
divided_flock,10,20.48,100.0,6.1,14.45
divided_flock,10,21.35,100.0,7.56,13.8
divided_flock,10,20.78,100.0,7.27,13.52
divided_flock,10,24.43,100.0,7.16,17.27
divided_flock,10,19.8,100.0,5.8,13.99
divided_flock,10,20.11,100.0,5.88,14.23
divided_flock,10,19.74,100.0,5.65,14.09
divided_flock,10,21.83,100.0,6.28,15.56
divided_flock,10,23.49,100.0,6.29,17.2
divided_flock,10,19.76,100.0,5.8,13.96
divided_flock,10,25.83,100.0,6.23,19.61
divided_flock,10,39.1,100.0,6.74,32.37
divided_flock,10,27.07,100.0,6.83,20.24
divided_flock,10,25.41,100.0,8.01,17.41
divided_flock,10,28.15,100.0,6.06,22.09
divided_flock,10,20.11,100.0,5.95,14.16
divided_flock,10,21.07,100.0,8.79,12.27
divided_flock,10,20.41,100.0,7.48,12.94
divided_flock,10,19.48,100.0,5.88,13.61
divided_flock,10,22.47,100.0,6.81,15.67
divided_flock,10,22.7,100.0,6.6,16.1
divided_flock,10,23.42,100.0,8.54,14.88
divided_flock,10,18.33,100.0,5.78,12.55
divided_flock,10,20.82,100.0,6.92,13.9
divided_flock,10,20.8,100.0,6.45,14.35
divided_flock,10,19.88,100.0,6.1,13.78
divided_flock,10,21.63,100.0,6.14,15.49
divided_flock,10,19.86,100.0,6.7,13.16
divided_flock,10,20.3,100.0,6.47,13.84
divided_flock,10,19.61,100.0,5.78,13.83
divided_flock,10,19.61,100.0,6.03,13.58
divided_flock,10,20.75,100.0,6.37,14.38
divided_flock,10,19.16,100.0,5.75,13.41
divided_flock,10,26.52,100.0,8.45,18.07
divided_flock,10,28.94,100.0,8.34,20.59
divided_flock,10,20.03,100.0,7.82,12.22
divided_flock,10,21.46,100.0,6.85,14.61
divided_flock,10,20.69,100.0,7.09,13.6
