Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.01,100.0,0.34,15.75
cooperative_flock,15.61,100.0,0.33,15.28
cooperative_flock,15.57,100.0,0.5,15.08
cooperative_flock,15.59,100.0,0.36,15.22
cooperative_flock,15.34,100.0,0.45,14.89
cooperative_flock,15.5,100.0,0.34,15.16
cooperative_flock,15.44,100.0,0.47,14.99
cooperative_flock,15.71,100.0,0.35,15.36
cooperative_flock,15.61,100.0,0.34,15.28
cooperative_flock,15.61,100.0,0.37,15.24
cooperative_flock,15.49,100.0,0.37,15.12
cooperative_flock,15.61,100.0,0.39,15.22
cooperative_flock,15.76,100.0,0.45,15.31
cooperative_flock,15.38,100.0,0.38,15.0
cooperative_flock,15.64,100.0,0.53,15.11
cooperative_flock,15.62,100.0,0.35,15.27
cooperative_flock,15.69,100.0,0.36,15.33
cooperative_flock,15.71,100.0,0.41,15.3
cooperative_flock,15.44,100.0,0.25,15.19
cooperative_flock,15.68,100.0,0.5,15.19
cooperative_flock,16.3,100.0,0.35,16.02
cooperative_flock,15.68,100.0,0.38,15.3
cooperative_flock,15.77,100.0,0.4,15.38
cooperative_flock,15.62,100.0,0.37,15.25
cooperative_flock,15.46,100.0,0.27,15.19
cooperative_flock,15.7,100.0,0.4,15.31
cooperative_flock,15.6,100.0,0.41,15.19
cooperative_flock,15.66,100.0,0.36,15.31
cooperative_flock,15.89,100.0,0.45,15.44
cooperative_flock,15.94,100.0,0.43,15.51
cooperative_flock,15.59,100.0,0.33,15.27
cooperative_flock,15.82,100.0,0.35,15.47
cooperative_flock,15.69,100.0,0.45,15.24
cooperative_flock,15.6,100.0,0.39,15.21
cooperative_flock,15.62,100.0,0.52,15.1
cooperative_flock,15.54,100.0,0.42,15.11
cooperative_flock,15.75,100.0,0.46,15.29
cooperative_flock,15.82,100.0,0.43,15.39
cooperative_flock,15.65,100.0,0.39,15.27
cooperative_flock,15.39,100.0,0.43,14.96
cooperative_flock,16.03,100.0,0.31,15.81
cooperative_flock,15.4,100.0,0.31,15.1
cooperative_flock,15.63,100.0,0.5,15.13
cooperative_flock,15.58,100.0,0.41,15.19
cooperative_flock,15.54,100.0,0.44,15.1
cooperative_flock,15.58,100.0,0.33,15.25
cooperative_flock,15.57,100.0,0.37,15.2
cooperative_flock,15.69,100.0,0.43,15.27
cooperative_flock,15.89,100.0,0.45,15.44
cooperative_flock,15.7,100.0,0.42,15.28
cooperative_flock,15.72,100.0,0.4,15.32
cooperative_flock,15.83,100.0,0.51,15.32
cooperative_flock,15.81,100.0,0.56,15.26
cooperative_flock,15.76,100.0,0.53,15.23
cooperative_flock,15.64,100.0,0.39,15.26
cooperative_flock,15.76,100.0,0.4,15.36
cooperative_flock,15.48,100.0,0.33,15.15
cooperative_flock,15.27,100.0,0.34,14.93
cooperative_flock,15.79,100.0,0.38,15.42
cooperative_flock,15.67,100.0,0.44,15.23
cooperative_flock,16.51,100.0,0.38,16.13
cooperative_flock,15.74,100.0,0.44,15.3
cooperative_flock,15.68,100.0,0.4,15.28
cooperative_flock,15.38,100.0,0.34,15.04
cooperative_flock,15.78,100.0,0.36,15.41
