Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.42,100.0,0.23,15.19
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.08,100.0,0.18,14.9
cooperative_flock,15.38,100.0,0.19,15.2
cooperative_flock,15.32,100.0,0.22,15.1
cooperative_flock,15.39,100.0,0.19,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.59,100.0,0.19,15.4
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.5,100.0,0.19,15.35
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.39,100.0,0.19,15.2
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.6,100.0,0.19,15.41
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.5,100.0,0.2,15.3
cooperative_flock,15.6,100.0,0.2,15.41
cooperative_flock,15.2,100.0,0.2,15.0
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.47,100.0,0.18,15.29
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.41,100.0,0.22,15.19
cooperative_flock,15.48,100.0,0.19,15.29
cooperative_flock,15.38,100.0,0.18,15.19
cooperative_flock,15.4,100.0,0.2,15.21
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.1,100.0,0.2,14.9
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.48,100.0,0.18,15.3
cooperative_flock,15.31,100.0,0.21,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.2,100.0,0.19,15.01
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.39,100.0,0.19,15.21
cooperative_flock,15.27,100.0,0.18,15.09
cooperative_flock,15.47,100.0,0.18,15.29
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.47,100.0,0.18,15.3
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.58,100.0,0.18,15.4
cooperative_flock,15.29,100.0,0.19,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.08,100.0,0.18,14.9
cooperative_flock,15.29,100.0,0.19,15.1
cooperative_flock,15.4,100.0,0.19,15.21
cooperative_flock,15.28,100.0,0.18,15.1
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.48,100.0,0.18,15.29
cooperative_flock,15.5,100.0,0.2,15.31
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.52,100.0,0.23,15.29
cooperative_flock,15.37,100.0,0.18,15.19
cooperative_flock,15.27,100.0,0.18,15.09
cooperative_flock,15.32,100.0,0.22,15.1
cooperative_flock,15.5,100.0,0.19,15.31
cooperative_flock,15.1,100.0,0.2,14.9
cooperative_flock,15.4,100.0,0.2,15.2
cooperative_flock,15.3,100.0,0.2,15.11
cooperative_flock,15.49,100.0,0.18,15.3
cooperative_flock,15.38,100.0,0.18,15.2
cooperative_flock,15.3,100.0,0.19,15.11
cooperative_flock,15.4,100.0,0.19,15.21
