Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.06,100.0,0.37,15.75
cooperative_flock,15.41,100.0,0.29,15.12
cooperative_flock,15.54,100.0,0.28,15.26
cooperative_flock,15.64,100.0,0.42,15.23
cooperative_flock,15.45,100.0,0.28,15.17
cooperative_flock,15.74,100.0,0.46,15.28
cooperative_flock,15.7,100.0,0.4,15.3
cooperative_flock,15.69,100.0,0.38,15.32
cooperative_flock,15.42,100.0,0.35,15.07
cooperative_flock,15.63,100.0,0.47,15.16
cooperative_flock,15.51,100.0,0.4,15.12
cooperative_flock,15.58,100.0,0.34,15.25
cooperative_flock,15.19,100.0,0.3,14.89
cooperative_flock,15.74,100.0,0.47,15.27
cooperative_flock,15.68,100.0,0.43,15.25
cooperative_flock,15.8,100.0,0.5,15.3
cooperative_flock,15.62,100.0,0.41,15.21
cooperative_flock,15.74,100.0,0.48,15.26
cooperative_flock,15.52,100.0,0.38,15.15
cooperative_flock,15.64,100.0,0.62,15.02
cooperative_flock,16.22,100.0,0.33,16.0
cooperative_flock,15.5,100.0,0.35,15.15
cooperative_flock,15.64,100.0,0.36,15.28
cooperative_flock,15.59,100.0,0.43,15.15
cooperative_flock,15.59,100.0,0.35,15.24
cooperative_flock,15.68,100.0,0.45,15.23
cooperative_flock,15.83,100.0,0.56,15.27
cooperative_flock,15.68,100.0,0.4,15.28
cooperative_flock,15.52,100.0,0.43,15.09
cooperative_flock,15.5,100.0,0.33,15.17
cooperative_flock,15.71,100.0,0.6,15.12
cooperative_flock,15.61,100.0,0.44,15.17
cooperative_flock,15.62,100.0,0.36,15.26
cooperative_flock,15.53,100.0,0.35,15.18
cooperative_flock,15.57,100.0,0.37,15.21
cooperative_flock,15.62,100.0,0.36,15.27
cooperative_flock,15.51,100.0,0.35,15.16
cooperative_flock,15.68,100.0,0.45,15.24
cooperative_flock,15.67,100.0,0.39,15.29
cooperative_flock,15.37,100.0,0.36,15.01
cooperative_flock,16.09,100.0,0.38,15.76
