Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,16.31,100.0,0.33,16.04
cooperative_flock,16.0,100.0,0.42,15.59
cooperative_flock,15.93,100.0,0.4,15.54
cooperative_flock,15.88,100.0,0.47,15.42
cooperative_flock,15.98,100.0,0.45,15.53
cooperative_flock,15.83,100.0,0.34,15.49
cooperative_flock,15.94,100.0,0.44,15.5
cooperative_flock,15.87,100.0,0.38,15.5
cooperative_flock,15.99,100.0,0.4,15.6
cooperative_flock,15.68,100.0,0.47,15.21
cooperative_flock,16.0,100.0,0.38,15.62
cooperative_flock,15.95,100.0,0.45,15.5
cooperative_flock,16.0,100.0,0.38,15.62
cooperative_flock,16.08,100.0,0.45,15.63
cooperative_flock,15.96,100.0,0.49,15.47
cooperative_flock,15.8,100.0,0.37,15.44
cooperative_flock,16.08,100.0,0.43,15.65
cooperative_flock,15.98,100.0,0.45,15.54
cooperative_flock,15.89,100.0,0.33,15.56
cooperative_flock,15.85,100.0,0.45,15.4
cooperative_flock,16.69,100.0,0.5,16.19
cooperative_flock,15.96,100.0,0.42,15.54
cooperative_flock,16.05,100.0,0.52,15.53
cooperative_flock,16.15,100.0,0.45,15.7
cooperative_flock,15.97,100.0,0.56,15.41
cooperative_flock,16.0,100.0,0.49,15.52
cooperative_flock,15.92,100.0,0.36,15.56
cooperative_flock,15.87,100.0,0.46,15.41
cooperative_flock,15.97,100.0,0.39,15.58
cooperative_flock,15.83,100.0,0.39,15.44
cooperative_flock,15.99,100.0,0.51,15.48
cooperative_flock,15.93,100.0,0.41,15.52
cooperative_flock,15.9,100.0,0.45,15.46
cooperative_flock,16.1,100.0,0.46,15.64
cooperative_flock,15.95,100.0,0.4,15.55
cooperative_flock,15.99,100.0,0.37,15.62
cooperative_flock,15.78,100.0,0.31,15.48
cooperative_flock,15.85,100.0,0.36,15.5
cooperative_flock,15.86,100.0,0.49,15.37
cooperative_flock,15.72,100.0,0.3,15.43
cooperative_flock,16.73,100.0,0.39,16.36
cooperative_flock,16.04,100.0,0.5,15.54
cooperative_flock,15.65,100.0,0.28,15.38
cooperative_flock,15.9,100.0,0.45,15.45
cooperative_flock,15.86,100.0,0.44,15.42
cooperative_flock,15.84,100.0,0.29,15.56
cooperative_flock,15.78,100.0,0.39,15.4
