Testtype,Gjetetid,Suksessrate,Oppsamlingstid,Drivetid
cooperative_flock,45.36,100.0,0.38,44.98
cooperative_flock,70.0,0.0,0.12,69.89
cooperative_flock,70.0,0.0,0.14,69.87
cooperative_flock,70.01,0.0,0.18,69.83
cooperative_flock,70.01,0.0,0.15,69.86
cooperative_flock,70.02,0.0,0.25,69.77
cooperative_flock,59.27,100.0,0.28,58.99
cooperative_flock,70.0,0.0,0.25,69.75
cooperative_flock,66.28,100.0,0.17,66.11
cooperative_flock,66.26,100.0,0.43,65.83
cooperative_flock,53.74,100.0,0.24,53.5
cooperative_flock,67.96,100.0,0.32,67.64
cooperative_flock,27.6,100.0,0.43,27.18
cooperative_flock,68.25,100.0,0.35,67.9
cooperative_flock,70.01,0.0,0.37,69.64
cooperative_flock,54.51,100.0,0.33,54.19
cooperative_flock,35.04,100.0,0.32,34.72
cooperative_flock,58.96,100.0,0.33,58.63
cooperative_flock,26.83,100.0,0.33,26.5
cooperative_flock,36.5,100.0,0.33,36.17
cooperative_flock,24.6,100.0,0.48,24.12
cooperative_flock,70.0,0.0,0.36,69.64
cooperative_flock,34.77,100.0,0.3,34.48
cooperative_flock,62.04,100.0,0.29,61.76
cooperative_flock,70.01,0.0,0.49,69.52
cooperative_flock,52.27,100.0,0.43,51.85
cooperative_flock,26.9,100.0,0.34,26.56
cooperative_flock,43.93,100.0,0.34,43.59
cooperative_flock,44.46,100.0,0.32,44.14
cooperative_flock,52.09,100.0,0.39,51.71
cooperative_flock,15.99,100.0,0.4,15.59
cooperative_flock,70.01,20.0,0.41,69.6
cooperative_flock,35.62,100.0,0.36,35.27
cooperative_flock,60.72,100.0,0.45,60.27
cooperative_flock,33.33,100.0,0.42,32.92
cooperative_flock,47.56,100.0,0.35,47.22
cooperative_flock,16.48,100.0,0.73,15.76
cooperative_flock,57.47,100.0,0.44,57.03
cooperative_flock,70.02,0.0,0.35,69.67
cooperative_flock,70.0,20.0,0.54,69.47
cooperative_flock,25.29,100.0,0.34,24.95
cooperative_flock,49.3,100.0,0.31,48.99
cooperative_flock,58.09,100.0,0.38,57.71
cooperative_flock,16.2,100.0,0.31,15.89
cooperative_flock,15.97,100.0,0.43,15.55
cooperative_flock,70.02,0.0,0.32,69.71
cooperative_flock,47.47,100.0,0.55,46.92
cooperative_flock,41.53,100.0,0.39,41.15
cooperative_flock,24.38,100.0,0.36,24.03
cooperative_flock,70.04,0.0,0.42,69.62
cooperative_flock,52.22,100.0,0.41,51.81
cooperative_flock,70.02,0.0,0.3,69.73
cooperative_flock,70.01,0.0,0.47,69.54
cooperative_flock,52.36,100.0,0.36,51.99
cooperative_flock,56.85,100.0,0.44,56.42
cooperative_flock,49.1,100.0,0.42,48.69
cooperative_flock,32.99,100.0,0.28,32.71
cooperative_flock,54.5,100.0,0.43,54.07
cooperative_flock,42.2,100.0,0.35,41.85
cooperative_flock,37.57,100.0,0.45,37.12
cooperative_flock,27.1,100.0,0.27,26.84
cooperative_flock,43.94,100.0,0.38,43.56
cooperative_flock,54.27,100.0,0.36,53.91
cooperative_flock,46.31,100.0,0.43,45.89
cooperative_flock,60.14,100.0,0.34,59.8
cooperative_flock,35.87,100.0,0.34,35.54
cooperative_flock,55.7,100.0,0.32,55.39
cooperative_flock,45.0,100.0,0.29,44.71
cooperative_flock,70.03,0.0,0.37,69.66
cooperative_flock,40.9,100.0,0.34,40.56
cooperative_flock,70.01,0.0,0.36,69.65
cooperative_flock,54.16,100.0,0.39,53.77
cooperative_flock,70.02,0.0,0.42,69.6
cooperative_flock,37.49,100.0,0.49,37.01
cooperative_flock,70.02,0.0,0.57,69.45
cooperative_flock,51.26,100.0,0.36,50.9
cooperative_flock,45.77,100.0,0.4,45.37
cooperative_flock,52.29,100.0,0.46,51.84
cooperative_flock,65.23,100.0,0.44,64.79
cooperative_flock,69.29,100.0,0.28,69.01
cooperative_flock,21.81,100.0,0.41,21.47
cooperative_flock,59.08,100.0,0.33,58.75
cooperative_flock,49.9,100.0,0.37,49.54
cooperative_flock,45.66,100.0,0.42,45.24
cooperative_flock,70.02,0.0,0.49,69.52
cooperative_flock,46.25,100.0,0.48,45.78
cooperative_flock,42.46,100.0,0.36,42.11
cooperative_flock,48.8,100.0,0.38,48.43
cooperative_flock,64.53,100.0,0.41,64.12
cooperative_flock,53.15,100.0,0.27,52.89
cooperative_flock,61.51,100.0,0.49,61.02
cooperative_flock,70.01,0.0,0.33,69.68
cooperative_flock,53.76,100.0,0.38,53.38
cooperative_flock,47.9,100.0,0.38,47.53
cooperative_flock,70.01,0.0,0.27,69.74
cooperative_flock,44.74,100.0,0.39,44.36
cooperative_flock,63.48,100.0,0.4,63.08
cooperative_flock,70.03,0.0,0.39,69.64
cooperative_flock,30.0,100.0,0.32,29.69
cooperative_flock,70.02,0.0,0.52,69.5
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.04,0.0,0.0,70.04
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,66.99,3.04
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.03
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.03
divided_flock,70.03,0.0,0.0,70.04
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.03
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.0,0.0,69.37,0.64
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.0
divided_flock,70.04,0.0,0.0,70.04
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.01
divided_flock,70.01,0.0,0.0,70.02
divided_flock,70.0,0.0,0.0,70.01
divided_flock,70.02,0.0,0.0,70.02
divided_flock,70.03,0.0,0.0,70.03
divided_flock,70.01,0.0,0.0,70.01
lone_sheep,70.03,0.0,56.95,13.08
lone_sheep,70.03,0.0,0.0,70.03
lone_sheep,70.01,0.0,56.82,13.19
lone_sheep,70.02,0.0,64.51,5.51
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,66.03,3.98
lone_sheep,70.02,0.0,68.63,1.39
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.0,0.0,58.54,11.47
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.01,0.0,60.78,9.23
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,68.49,1.52
lone_sheep,70.02,0.0,67.26,2.77
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.0,0.0,62.23,7.77
lone_sheep,70.01,0.0,58.69,11.33
lone_sheep,70.0,0.0,62.0,8.01
lone_sheep,70.02,0.0,57.69,12.33
lone_sheep,70.0,0.0,68.79,1.21
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.03
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.03
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.04,0.0,0.0,70.05
lone_sheep,70.02,0.0,61.48,8.53
lone_sheep,70.02,0.0,67.5,2.52
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,68.39,1.62
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.0,0.0,69.88,0.13
lone_sheep,70.03,0.0,0.0,70.03
lone_sheep,70.03,0.0,67.87,2.16
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.03
lone_sheep,70.0,0.0,0.0,70.0
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.0,0.0,67.1,2.91
lone_sheep,70.0,0.0,0.0,70.0
lone_sheep,70.0,0.0,0.0,70.0
lone_sheep,70.01,0.0,64.7,5.31
lone_sheep,70.0,0.0,0.0,70.0
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,68.85,1.18
lone_sheep,70.01,0.0,67.55,2.46
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,69.14,0.88
lone_sheep,70.01,0.0,60.75,9.26
lone_sheep,70.01,0.0,67.62,2.39
lone_sheep,70.02,0.0,64.26,5.76
lone_sheep,70.02,0.0,59.65,10.37
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.02,0.0,58.09,11.93
lone_sheep,70.01,0.0,69.49,0.52
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.02,0.0,66.17,3.86
lone_sheep,70.0,0.0,51.7,18.31
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.0,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.04,0.0,0.0,70.04
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,0.0,70.02
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.04,0.0,0.0,70.04
lone_sheep,70.01,0.0,34.44,35.58
lone_sheep,70.03,0.0,0.0,70.04
lone_sheep,70.0,0.0,66.11,3.9
lone_sheep,70.02,0.0,0.0,70.03
lone_sheep,70.02,0.0,0.0,70.02
lone_sheep,70.01,0.0,69.56,0.45
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.01,0.0,68.31,1.7
lone_sheep,70.0,0.0,64.86,5.15
lone_sheep,70.01,0.0,0.0,70.01
lone_sheep,70.0,0.0,0.0,70.01
right_angle,36.45,100.0,0.43,36.08
right_angle,70.0,0.0,0.36,69.65
right_angle,70.01,0.0,0.44,69.57
right_angle,53.06,100.0,0.5,52.57
right_angle,67.62,100.0,0.34,67.28
right_angle,70.01,0.0,0.46,69.55
right_angle,70.02,0.0,0.37,69.65
right_angle,70.01,0.0,0.37,69.64
right_angle,70.01,0.0,16.7,53.32
right_angle,47.56,100.0,0.41,47.15
right_angle,47.89,100.0,0.52,47.37
right_angle,53.49,100.0,0.33,53.17
right_angle,23.51,100.0,0.33,23.19
right_angle,70.0,40.0,0.32,69.69
right_angle,70.02,0.0,0.42,69.6
right_angle,66.38,100.0,0.43,65.96
right_angle,68.59,100.0,0.37,68.23
right_angle,25.89,100.0,0.43,25.46
right_angle,56.0,100.0,0.25,55.75
right_angle,68.05,100.0,0.41,67.64
right_angle,39.23,100.0,0.34,38.9
right_angle,70.0,0.0,0.48,69.53
right_angle,23.98,100.0,0.36,23.62
right_angle,70.01,0.0,0.43,69.59
right_angle,52.6,100.0,0.45,52.16
right_angle,23.6,100.0,0.41,23.19
right_angle,64.83,100.0,1.75,63.08
right_angle,23.31,100.0,0.31,23.01
right_angle,56.53,100.0,0.46,56.07
right_angle,23.25,100.0,0.42,22.83
right_angle,39.52,100.0,0.27,39.26
right_angle,50.67,100.0,0.35,50.33
right_angle,58.38,100.0,0.32,58.06
right_angle,59.11,100.0,0.45,58.66
right_angle,64.24,100.0,0.42,63.83
right_angle,26.63,100.0,0.41,26.23
right_angle,70.01,0.0,0.48,69.53
right_angle,63.36,100.0,0.41,62.98
right_angle,63.02,100.0,0.46,62.56
right_angle,55.23,100.0,0.41,54.82
right_angle,50.2,100.0,0.37,49.9
right_angle,64.62,100.0,0.45,64.17
right_angle,57.95,100.0,0.45,57.51
right_angle,70.01,0.0,0.35,69.66
right_angle,70.02,0.0,0.34,69.69
right_angle,70.05,0.0,0.35,69.7
